gene_id	hk_status	n_tissues_expressed	mean_nTPM_across_expressed_tissues	median_nTPM_across_expressed_tissues	variance_log10_nTPM_plus1	sd_log10_nTPM_plus1	gene_length_bp	log10_gene_length_bp	fixed_breadth_group
ENSG00000174684	HK	36	45.5138888888889	25.2	0.133938708735692	0.365976377291885	2265	3.35506820634885	HK
ENSG00000174695	HK	36	20.3972222222222	20.1	0.016909849559081	0.130037877401475	25018	4.39825258818388	HK
ENSG00000174697	non-HK	6	49.45	7.9	0.655384161446375	0.809558003756603	16352	4.21357087845462	intermediate non-HK fixed
ENSG00000174705	non-HK	36	11.5666666666667	10.35	0.0678199312226078	0.26042260121312	129532	5.11237707117131	broad non-HK fixed
ENSG00000174718	non-HK	36	7.76388888888889	6.25	0.0593650930534746	0.243649529146835	33745	4.52820943247741	broad non-HK fixed
ENSG00000174720	non-HK	36	18.4777777777778	18.25	0.00841858708908191	0.0917528587515501	20869	4.31950163905649	broad non-HK fixed
ENSG00000174721	non-HK	29	2.39655172413793	1.5	0.0345808542438872	0.18595928114479	2903	3.46284703583167	intermediate non-HK fixed
ENSG00000174738	non-HK	36	12.9305555555556	11.85	0.02314429011931	0.152132475557686	35352	4.54841398855424	broad non-HK fixed
ENSG00000174740	non-HK	17	1.58235294117647	1.3	0.0106976868641106	0.103429622759201	3990	3.60097289568675	intermediate non-HK fixed
ENSG00000174744	HK	36	25.9611111111111	25.05	0.0181813025960237	0.1348380606358	7800	3.89209460269048	HK
ENSG00000174748	HK	36	1398.41944444444	1354.35	0.0271842757095421	0.164876546875358	7784	3.8912028272603	HK
ENSG00000174749	non-HK	32	3.075	2.15	0.0438845778840686	0.209486462293076	49803	4.69725550428991	broad non-HK fixed
ENSG00000174775	non-HK	36	41.3611111111111	29.7	0.0769281869484491	0.277359310188876	5102	3.70774045427377	broad non-HK fixed
ENSG00000174776	non-HK	6	1.18333333333333	1.2	0.00127699162082827	0.0357350195302628	176195	5.24599357999419	intermediate non-HK fixed
ENSG00000174780	non-HK	36	21.85	21.8	0.0122016248116843	0.110460965103897	36087	4.55735077960453	broad non-HK fixed
ENSG00000174788	non-HK	23	14.1652173913043	3.8	0.228428646920261	0.47794209578176	2109	3.32407657973949	intermediate non-HK fixed
ENSG00000174791	non-HK	29	2.27931034482759	1.5	0.0314116454084802	0.177233307841614	6600	3.81954393554187	intermediate non-HK fixed
ENSG00000174792	non-HK	2	1.05	1.05	0.00022449319753764	0.014983097060943	9824	3.99228835379709	restricted non-HK fixed
ENSG00000174796	non-HK	36	8.6	8.55	0.0108629256427379	0.104225359882986	36528	4.56262589414616	broad non-HK fixed
ENSG00000174799	non-HK	31	2.00645161290323	1.8	0.0142355526585972	0.119312835263425	84543	4.9270776546632	broad non-HK fixed
ENSG00000174804	non-HK	36	13.8055555555556	9.75	0.123667754907232	0.351664264472852	9717	3.98753220272984	broad non-HK fixed
ENSG00000174807	non-HK	35	31.7342857142857	17.4	0.256873701335913	0.506827092148706	2551	3.40671045860979	broad non-HK fixed
ENSG00000174808	non-HK	20	5.015	3.35	0.0762367793350872	0.276110085536706	49959	4.69861373677119	intermediate non-HK fixed
ENSG00000174827	non-HK	12	37.6833333333333	6.15	0.487526669836203	0.698231100593638	37301	4.57172047493631	intermediate non-HK fixed
ENSG00000174837	non-HK	2	7.65	7.65	0.207412524901823	0.455425652441563	52894	4.72340641088816	restricted non-HK fixed
ENSG00000174839	HK	36	7.77777777777778	8	0.014058186175397	0.118567222179644	67674	4.83042184704039	HK
ENSG00000174840	non-HK	36	4.60833333333333	4.35	0.00882602154759649	0.0939469081321812	100207	5.00089806040536	broad non-HK fixed
ENSG00000174842	non-HK	36	5.07777777777778	3.95	0.0319477785148793	0.178739415112838	53222	4.72609119063332	broad non-HK fixed
ENSG00000174844	non-HK	6	3.81666666666667	2.55	0.0636779723354921	0.252344947117021	250646	5.39906077820186	intermediate non-HK fixed
ENSG00000174851	HK	36	48.6055555555556	45.5	0.0331477906115842	0.182065347091598	4613	3.66398345460827	HK
ENSG00000174871	non-HK	14	79.95	37.05	0.605419608841634	0.778087147330962	7127	3.85290675879695	intermediate non-HK fixed
ENSG00000174876	non-HK	5	6.74	1.5	0.236025577092157	0.485824636151931	13650	4.13513265137678	restricted non-HK fixed
ENSG00000174885	non-HK	4	11.275	3	0.300235183261117	0.547937207407123	6982	3.84397984447816	restricted non-HK fixed
ENSG00000174886	HK	36	231.519444444444	197.7	0.0419720007056235	0.204870692646907	12800	4.10720996964787	HK
ENSG00000174891	non-HK	36	9.14444444444444	8.4	0.0155550958280467	0.124720069868673	440060	5.6435118944235	broad non-HK fixed
ENSG00000174898	non-HK	1	4.2	4.2	0	0	58098	4.76416118223691	restricted non-HK fixed
ENSG00000174903	HK	36	121.680555555556	118.7	0.0133180286683939	0.115403763666502	8903	3.94953637337614	HK
ENSG00000174915	HK	36	16.6333333333333	15.45	0.0265962537398532	0.163083579001238	43132	4.63479959653746	HK
ENSG00000174917	HK	36	130.455555555556	110.55	0.0474814489737724	0.217902384047932	2096	3.32139127831169	HK
ENSG00000174928	non-HK	36	3.81944444444444	3.8	0.0218809140545148	0.147921986379695	43677	4.64025280075461	broad non-HK fixed
ENSG00000174938	non-HK	33	20.5393939393939	7.4	0.272820550945191	0.522322267326591	28392	4.45319598633954	broad non-HK fixed
ENSG00000174939	non-HK	26	46.9846153846154	6.3	0.584268267989563	0.764374429183475	19490	4.28981183911762	intermediate non-HK fixed
ENSG00000174943	non-HK	36	19.4083333333333	12.5	0.0698993662363911	0.264384882768269	21225	4.32684769891599	broad non-HK fixed
ENSG00000174944	non-HK	24	3.62916666666667	2.75	0.0494893015452192	0.222461910324485	66697	4.82410629999231	intermediate non-HK fixed
ENSG00000174945	non-HK	6	1.56666666666667	1.5	0.00335893619474314	0.0579563300662071	96225	4.98328791976663	intermediate non-HK fixed
ENSG00000174946	non-HK	18	3.26111111111111	2	0.0585922110095828	0.242058280192153	5385	3.731185707634	intermediate non-HK fixed
ENSG00000174948	non-HK	1	2.4	2.4	0	0	95248	4.97885586520768	restricted non-HK fixed
ENSG00000174950	non-HK	10	8.09	8.15	0.0612252556791515	0.247437377287975	4158	3.61888448499545	intermediate non-HK fixed
ENSG00000174951	non-HK	25	4.608	2.1	0.0960504733044087	0.309920107938173	7380	3.86805636182304	intermediate non-HK fixed
ENSG00000174953	non-HK	36	11.7888888888889	10.2	0.0209867859778563	0.144868167579549	51942	4.71551866790093	broad non-HK fixed
ENSG00000174963	non-HK	7	14.8142857142857	1.8	0.350861017193683	0.592335223664508	20764	4.31731102020681	intermediate non-HK fixed
ENSG00000174989	non-HK	36	4.26388888888889	4.2	0.0137214663354123	0.117138662854808	121660	5.0851478121269	broad non-HK fixed
ENSG00000174990	non-HK	1	30.1	30.1	0	0	55035	4.74063897081163	restricted non-HK fixed
ENSG00000174992	non-HK	4	87.975	72.25	0.678065974021183	0.823447614618673	5391	3.73166933182864	restricted non-HK fixed
ENSG00000174996	non-HK	36	31.5055555555556	24.9	0.0598160382015852	0.24457317555608	10567	4.02395170742339	broad non-HK fixed
ENSG00000175003	non-HK	2	298.55	298.55	2.86931743513873	1.69390596998143	37584	4.57500299943353	restricted non-HK fixed
ENSG00000175018	non-HK	1	24.1	24.1	0	0	106642	5.02792828138722	restricted non-HK fixed
ENSG00000175029	non-HK	36	28.0194444444444	28.6	0.0352819690036629	0.187834951496421	181350	5.25851755991645	broad non-HK fixed
ENSG00000175040	non-HK	36	8.51944444444444	7.15	0.0956614234434586	0.309291809531805	4244	3.6277753752293	broad non-HK fixed
ENSG00000175048	non-HK	36	3.06666666666667	2.1	0.0378926313288317	0.194660297258665	297025	5.47279300455329	broad non-HK fixed
ENSG00000175054	non-HK	9	1.37777777777778	1.1	0.00990121408950599	0.0995048445529462	129775	5.11319103755089	intermediate non-HK fixed
ENSG00000175063	non-HK	25	7.684	2.8	0.154934036149384	0.393616610611625	4382	3.64167237322469	intermediate non-HK fixed
ENSG00000175065	non-HK	1	2.4	2.4	0	0	38136	4.58133513891899	restricted non-HK fixed
ENSG00000175066	non-HK	36	4.41388888888889	4.25	0.0246624971285695	0.157042978603214	68066	4.83293022939157	broad non-HK fixed
ENSG00000175073	non-HK	36	2.70277777777778	2.6	0.00656272609520639	0.0810106542079891	38745	4.588215665229	broad non-HK fixed
ENSG00000175077	non-HK	2	1.85	1.85	0.00291758969187739	0.0540147173636722	3977	3.59955559098598	restricted non-HK fixed
ENSG00000175084	non-HK	35	874.911428571429	71.9	1.16302229316878	1.07843511310082	9266	3.96689229586714	broad non-HK fixed
ENSG00000175087	non-HK	36	3.125	2.85	0.0134042846286786	0.115776874325914	14399	4.15833233170898	broad non-HK fixed
ENSG00000175093	non-HK	4	3.325	2.6	0.0348997595408165	0.186814773347336	97870	4.99064958831885	restricted non-HK fixed
ENSG00000175097	non-HK	1	1.4	1.4	0	0	22706	4.35614063351813	restricted non-HK fixed
ENSG00000175104	non-HK	36	5.27222222222222	5.55	0.00911234056026562	0.0954585803386245	26524	4.42363901923997	broad non-HK fixed
ENSG00000175105	non-HK	36	3.34444444444444	3.15	0.0129085125899503	0.113615635323446	85940	4.93419534934788	broad non-HK fixed
ENSG00000175106	non-HK	36	4.36388888888889	4.05	0.0147604413000768	0.121492556562436	61332	4.78768712700286	broad non-HK fixed
ENSG00000175110	non-HK	36	24.1972222222222	21.2	0.0241237519347561	0.155318227953953	354692	5.54985139316595	broad non-HK fixed
ENSG00000175115	HK	36	27.6166666666667	27.05	0.016150400637941	0.127084226550509	174473	5.24172822866901	HK
ENSG00000175121	non-HK	6	47.9666666666667	5.7	0.523674166431373	0.723653346866698	5723	3.75762374590839	intermediate non-HK fixed
ENSG00000175130	non-HK	36	145.2	66.2	0.206631328358542	0.454567187947549	2407	3.38147609027503	broad non-HK fixed
ENSG00000175137	non-HK	36	14.6055555555556	13.7	0.0175837816971038	0.132603852497217	16077	4.20620501176327	broad non-HK fixed
ENSG00000175155	non-HK	36	12.7972222222222	10.35	0.036050310443479	0.189869192981587	70075	4.84556310643232	broad non-HK fixed
ENSG00000175161	non-HK	16	14.70625	11.25	0.229286045989029	0.478838225279717	1115441	6.04744660370809	intermediate non-HK fixed
ENSG00000175164	non-HK	31	3.17096774193548	2.4	0.0371262091204487	0.192681626317739	42747	4.63090564118903	broad non-HK fixed
ENSG00000175166	HK	36	67.2611111111111	56.9	0.0216111981881669	0.147007476640363	9898	3.99554744947514	HK
ENSG00000175175	non-HK	12	5.68333333333333	4.55	0.0765050829712459	0.276595522326819	229326	5.36045329597026	intermediate non-HK fixed
ENSG00000175182	non-HK	36	25.4111111111111	16.35	0.0806100359425112	0.283919065831288	12496	4.09677101653322	broad non-HK fixed
ENSG00000175183	non-HK	36	49.7361111111111	38.3	0.0776064727082582	0.278579383135684	20936	4.32089370963182	broad non-HK fixed
ENSG00000175189	non-HK	2	55.05	55.05	1.4777785731715	1.21563916240449	17279	4.23751860463311	restricted non-HK fixed
ENSG00000175193	non-HK	36	35.4666666666667	34.4	0.0055177412632841	0.0742815001415837	55663	4.7455666092624	broad non-HK fixed
ENSG00000175197	non-HK	36	63.8361111111111	59.25	0.0198546368274894	0.140906482560205	5150	3.71180722904119	broad non-HK fixed
ENSG00000175198	non-HK	36	24.9138888888889	18.85	0.0411070193893737	0.202748660635215	441423	5.64485495798932	broad non-HK fixed
ENSG00000175202	non-HK	1	3.4	3.4	0	0	10385	4.01640650087112	restricted non-HK fixed
ENSG00000175203	HK	36	73.3555555555556	73.85	0.0162178420583953	0.127349291550426	17610	4.24575935596728	HK
ENSG00000175206	non-HK	35	1651.96	4.1	0.507183839286817	0.712168406549193	2637	3.42111012979343	broad non-HK fixed
ENSG00000175213	non-HK	36	6.72222222222222	6.25	0.0161435989498171	0.127057463180315	4897	3.68993010401822	broad non-HK fixed
ENSG00000175215	HK	36	67.6666666666667	71.55	0.0238818312832794	0.154537475336177	26803	4.42818340636194	HK
ENSG00000175216	HK	36	15.5333333333333	11.4	0.0435633621353511	0.208718379965328	103261	5.01393632652545	HK
ENSG00000175220	HK	36	50.8861111111111	44.35	0.0451872811080675	0.21257300183247	23903	4.37845241147875	HK
ENSG00000175221	non-HK	36	27.425	27.4	0.0207933501696294	0.144198995036822	25589	4.40805331429798	broad non-HK fixed
ENSG00000175224	non-HK	36	33.3805555555556	30.9	0.0119329651589452	0.109238112208813	57568	4.76018114166546	broad non-HK fixed
ENSG00000175229	non-HK	18	4.62777777777778	4.3	0.0492609232816088	0.221948019323464	8755	3.94225615041946	intermediate non-HK fixed
ENSG00000175262	non-HK	3	4.03333333333333	2.9	0.0554507752611975	0.235479882922507	35606	4.55152318750459	restricted non-HK fixed
ENSG00000175264	non-HK	31	8.53870967741936	3.6	0.175869786791968	0.419368318774759	18408	4.26500660566059	broad non-HK fixed
ENSG00000175265	non-HK	22	2.34545454545455	1.6	0.0366178491730312	0.191357908571951	58917	4.77024062485396	intermediate non-HK fixed
ENSG00000175267	non-HK	12	8.74166666666667	7.15	0.0969504386111825	0.311368653867377	64437	4.80913531272523	intermediate non-HK fixed
ENSG00000175274	non-HK	36	31.2305555555556	28.65	0.0873168980115168	0.295494328222247	65404	4.81560430986563	broad non-HK fixed
ENSG00000175279	non-HK	36	6.9	5.15	0.0456000406489248	0.213541660218621	12376	4.09258030069131	broad non-HK fixed
ENSG00000175283	non-HK	36	7.375	6.95	0.0111587771849518	0.105635113409092	2074	3.31680875205302	broad non-HK fixed
ENSG00000175287	non-HK	36	32.2222222222222	31.85	0.0374099724061963	0.193416577382075	21077	4.32380879552702	broad non-HK fixed
ENSG00000175294	non-HK	1	16.5	16.5	0	0	9728	3.98802356192866	restricted non-HK fixed
ENSG00000175305	non-HK	20	3.01	1.75	0.0567037287676449	0.238125447543191	17038	4.2314186139083	intermediate non-HK fixed
ENSG00000175309	non-HK	36	10.9361111111111	10.55	0.0618457475181508	0.248688052624469	26065	4.41605772926304	broad non-HK fixed
ENSG00000175311	non-HK	4	9.175	10.1	0.0503808449968529	0.224456777569431	20152	4.30431815449006	restricted non-HK fixed
ENSG00000175315	non-HK	19	67.1052631578947	4.2	0.483754139909881	0.695524363275565	1498	3.17551181336345	intermediate non-HK fixed
ENSG00000175318	non-HK	14	2.9	2.95	0.0319311285228043	0.178692832880349	38025	4.58006922272504	intermediate non-HK fixed
ENSG00000175322	non-HK	9	1.74444444444444	1.4	0.0200517684582551	0.141604267090561	75034	4.87525809894414	intermediate non-HK fixed
ENSG00000175324	HK	36	33.6361111111111	32	0.00853115568957773	0.0923642554756856	13396	4.12697513886783	HK
ENSG00000175325	non-HK	1	1.1	1.1	0	0	4008	3.60292771285919	restricted non-HK fixed
ENSG00000175329	non-HK	2	21.6	21.6	7.38562764869292e-06	0.00271765112711196	21257	4.32750197254008	restricted non-HK fixed
ENSG00000175334	HK	36	172.675	167.7	0.0143631222959856	0.119846244396667	1943	3.28847280059978	HK
ENSG00000175336	non-HK	1	253.9	253.9	0	0	2290	3.35983548233989	restricted non-HK fixed
ENSG00000175344	non-HK	13	1.74615384615385	1.4	0.0098598971861526	0.0992970149911497	249581	5.39721152047659	intermediate non-HK fixed
ENSG00000175348	non-HK	36	38.4333333333333	36.65	0.0219644924259364	0.148204225398389	17810	4.25066391946324	broad non-HK fixed
ENSG00000175352	non-HK	23	12.9913043478261	3.2	0.262633879497163	0.512478174654456	39607	4.59777194836775	intermediate non-HK fixed
ENSG00000175354	non-HK	36	17.1416666666667	16.9	0.026815639288298	0.163754814549979	144166	5.15886284877834	broad non-HK fixed
ENSG00000175356	non-HK	34	7.07352941176471	3.3	0.108184565595799	0.328914222246165	118639	5.07422747739733	broad non-HK fixed
ENSG00000175376	non-HK	36	14.6222222222222	14.25	0.00581647396679854	0.0762658112577224	5928	3.77290819497127	broad non-HK fixed
ENSG00000175387	HK	36	30.125	29.25	0.0147597160248501	0.121489571671194	122613	5.08853651854256	HK
ENSG00000175390	non-HK	36	17.7388888888889	16	0.0224960246101846	0.149986748115241	31612	4.49985197326719	broad non-HK fixed
ENSG00000175395	non-HK	36	9.57777777777778	8.4	0.0460700531752474	0.21463935607257	27075	4.43256846529736	broad non-HK fixed
ENSG00000175414	non-HK	36	3.70555555555556	3.8	0.0186853997815931	0.136694549202202	36379	4.56085075683712	broad non-HK fixed
ENSG00000175416	non-HK	36	154.9	121.9	0.0641070375779688	0.25319367602286	24064	4.38136781891155	broad non-HK fixed
ENSG00000175426	non-HK	16	5.60625	2.3	0.125825308227442	0.354718632478536	43811	4.6415831662009	intermediate non-HK fixed
ENSG00000175445	non-HK	32	36.265625	7.55	0.307272989190288	0.55432209877497	65551	4.81657932136812	broad non-HK fixed
ENSG00000175449	non-HK	36	2.47222222222222	2.1	0.0189432021871723	0.137634305996624	38056	4.58042313841185	broad non-HK fixed
ENSG00000175455	non-HK	36	15.4027777777778	14.9	0.0354751538122703	0.188348490337115	64131	4.8070680119599	broad non-HK fixed
ENSG00000175463	non-HK	22	7.35	2.75	0.143486420700869	0.378796014631714	11639	4.06591566818859	intermediate non-HK fixed
ENSG00000175467	HK	36	21.05	20.5	0.00924563457767312	0.0961542228800853	18449	4.26597283086083	HK
ENSG00000175470	non-HK	36	2.58333333333333	2.3	0.0148847553820709	0.122003095788881	58858	4.76980550064975	broad non-HK fixed
ENSG00000175471	non-HK	35	5.37714285714286	3.8	0.062420300683547	0.24984055051882	581405	5.76447876232101	broad non-HK fixed
ENSG00000175482	non-HK	36	51.3722222222222	48.9	0.0965055300522336	0.310653392146671	6201	3.79246173134695	broad non-HK fixed
ENSG00000175489	non-HK	31	4.64838709677419	2.2	0.0950632793952274	0.308323335794142	6486	3.81197694433695	broad non-HK fixed
ENSG00000175497	non-HK	13	6.78461538461538	6	0.0904283901380897	0.300713135958657	1403482	6.1472068470732	intermediate non-HK fixed
ENSG00000175505	non-HK	34	7.38823529411765	6.95	0.0935065345518425	0.30578838197656	10010	4.00043407747932	broad non-HK fixed
ENSG00000175513	non-HK	1	9.4	9.4	0	0	14487	4.16097846012001	restricted non-HK fixed
ENSG00000175518	non-HK	9	4.55555555555556	1.3	0.146345658910847	0.382551511447605	4039	3.60627385316999	intermediate non-HK fixed
ENSG00000175520	non-HK	1	151.3	151.3	0	0	2659	3.42471833733157	restricted non-HK fixed
ENSG00000175535	non-HK	32	2101.15625	3.1	0.596583900063106	0.772388438587157	21925	4.34093960203808	broad non-HK fixed
ENSG00000175536	non-HK	32	1.9375	1.5	0.0222375547344261	0.149122616441726	3206	3.50596351801813	broad non-HK fixed
ENSG00000175538	non-HK	32	6.1375	5.85	0.0588869061474613	0.242666244351087	12903	4.11069069727375	broad non-HK fixed
ENSG00000175544	non-HK	7	10.7428571428571	1.2	0.316235342248153	0.562348061478079	9347	3.97067224268972	intermediate non-HK fixed
ENSG00000175548	non-HK	29	1.57586206896552	1.3	0.0148732527059738	0.121955945759007	12960	4.11260500153457	intermediate non-HK fixed
ENSG00000175550	HK	36	117.880555555556	101.6	0.02996575071271	0.173106183346263	2290	3.35983548233989	HK
ENSG00000175556	non-HK	22	2.75454545454545	2.25	0.0352016778424809	0.18762110180489	48312	4.68405501660026	intermediate non-HK fixed
ENSG00000175564	non-HK	34	13.4117647058824	1.5	0.151413871726349	0.389119354088625	8809	3.94492660998622	broad non-HK fixed
ENSG00000175567	non-HK	36	32.5333333333333	17.35	0.157397780312962	0.396733891056666	9482	3.97689995098294	broad non-HK fixed
ENSG00000175573	HK	36	41.2694444444444	38.7	0.0252758752013784	0.158983883464263	2253	3.35276119172383	HK
ENSG00000175575	non-HK	36	32.7277777777778	21.05	0.0724837475745721	0.269228058668802	54416	4.73572661458865	broad non-HK fixed
ENSG00000175581	non-HK	36	17.3861111111111	14.75	0.025039841763929	0.158239823571467	77262	4.88796594607804	broad non-HK fixed
ENSG00000175582	HK	36	59.075	49.05	0.0345721342830334	0.185935833778843	85828	4.93362899253094	HK
ENSG00000175591	non-HK	25	6.896	3.3	0.133364591918891	0.365191171742816	25764	4.41101329048387	intermediate non-HK fixed
ENSG00000175592	non-HK	34	9.25882352941176	5.1	0.127694441255626	0.357343589918199	8525	3.93069438766454	broad non-HK fixed
ENSG00000175595	non-HK	36	1.61111111111111	1.5	0.00758982577237082	0.0871196061307145	32211	4.50800420782933	broad non-HK fixed
ENSG00000175600	non-HK	27	3.3	2	0.0547096481582914	0.233900936634062	727570	5.86187478343287	intermediate non-HK fixed
ENSG00000175602	HK	36	97.7111111111111	70.5	0.137377522023303	0.370644738291674	963	2.98362628712453	HK
ENSG00000175606	non-HK	36	13.2277777777778	9.55	0.0441552300251355	0.210131458913547	10347	4.01481444908705	broad non-HK fixed
ENSG00000175634	non-HK	36	23.1972222222222	19.85	0.0664909040299175	0.257858302231899	6949	3.84192231167945	broad non-HK fixed
ENSG00000175643	non-HK	30	3.16333333333333	2.4	0.0513725777337256	0.226655195691	132044	5.12071867191104	broad non-HK fixed
ENSG00000175646	non-HK	27	564.074074074074	2.8	0.518330035569693	0.719951411950621	490	2.69019608002851	intermediate non-HK fixed
ENSG00000175662	HK	36	38.4777777777778	33.7	0.0480936683657692	0.219302686636004	128963	5.11046512734789	HK
ENSG00000175664	non-HK	5	4.5	1.3	0.141894228365848	0.376688503097517	42845	4.63190014716681	restricted non-HK fixed
ENSG00000175691	non-HK	36	2.65277777777778	2.55	0.00375625651076991	0.0612883064766021	11754	4.07018568637838	broad non-HK fixed
ENSG00000175697	non-HK	1	2.2	2.2	0	0	120782	5.08200221670939	restricted non-HK fixed
ENSG00000175699	non-HK	1	7.8	7.8	0	0	21639	4.33523718690973	restricted non-HK fixed
ENSG00000175701	non-HK	36	74.7194444444444	55.7	0.0645894875624128	0.25414461938513	33892	4.53009719773484	broad non-HK fixed
ENSG00000175707	non-HK	22	7.13636363636364	6.55	0.08936109710334	0.298933265300702	11233	4.05049575888386	intermediate non-HK fixed
ENSG00000175711	non-HK	33	1.54545454545455	1.4	0.00644741777099113	0.0802958141561011	109681	5.04013140141404	broad non-HK fixed
ENSG00000175718	non-HK	1	2.6	2.6	0	0	3459	3.53895056201436	restricted non-HK fixed
ENSG00000175727	non-HK	36	27.8166666666667	23.05	0.0816549916375651	0.285753375548855	68679	4.83682396299378	broad non-HK fixed
ENSG00000175745	non-HK	35	27.3828571428571	27	0.150758615880508	0.388276468357932	11390	4.0565237240791	broad non-HK fixed
ENSG00000175756	HK	36	135.266666666667	109.45	0.0447000876148167	0.21142395232049	1793	3.25358028956218	HK
ENSG00000175764	non-HK	36	7.79444444444444	5.3	0.0480872066695293	0.219287953772042	277933	5.44394011520861	broad non-HK fixed
ENSG00000175766	non-HK	5	2.34	2	0.023194732627405	0.152298170138072	16063	4.20582665935934	restricted non-HK fixed
ENSG00000175768	HK	36	76.9472222222222	75.1	0.0106364318150717	0.10313307818092	9964	3.99843371886447	HK
ENSG00000175782	non-HK	2	1.15	1.15	0.000204088404716194	0.0142859513059577	47840	4.67979117098035	restricted non-HK fixed
ENSG00000175785	non-HK	31	11.2225806451613	7.5	0.119755331993587	0.346056833473329	70697	4.84940098506863	broad non-HK fixed
ENSG00000175787	non-HK	36	3.74722222222222	3.75	0.0094409151197709	0.097164371658396	44670	4.65001595247184	broad non-HK fixed
ENSG00000175792	HK	36	15.5194444444444	15.2	0.0120592604450958	0.109814664071315	89137	4.95005801335605	HK
ENSG00000175793	non-HK	31	176.564516129032	5.1	0.818959937317824	0.90496405305284	1308	3.11660774398825	broad non-HK fixed
ENSG00000175806	non-HK	35	18.0914285714286	14.3	0.0517677759487768	0.227525330345386	374620	5.57359095952554	broad non-HK fixed
ENSG00000175809	non-HK	1	7.8	7.8	0	0	1549	3.19005141775921	restricted non-HK fixed
ENSG00000175820	non-HK	1	8.4	8.4	0	0	29706	4.47284417671513	restricted non-HK fixed
ENSG00000175826	HK	36	92.4833333333333	85.4	0.0225075618008721	0.150025203885454	9253	3.96628256216746	HK
ENSG00000175832	non-HK	27	3.44074074074074	2.4	0.0557963093865028	0.236212424284801	51779	4.71415365871616	intermediate non-HK fixed
ENSG00000175854	non-HK	36	32.475	28.2	0.0268017813523123	0.163712496017599	40745	4.61007432214006	broad non-HK fixed
ENSG00000175857	non-HK	4	3.25	2.35	0.0779048344131992	0.279114375146102	5656	3.75250940078884	restricted non-HK fixed
ENSG00000175866	non-HK	36	45.2277777777778	34.25	0.099791023948311	0.315897173061601	82313	4.91546843038126	broad non-HK fixed
ENSG00000175868	non-HK	6	2.96666666666667	1.95	0.0517458963040362	0.227477243486104	177346	5.24882139750197	intermediate non-HK fixed
ENSG00000175874	non-HK	7	11.5428571428571	6.8	0.18224987450705	0.426907337143612	41954	4.62277337386821	intermediate non-HK fixed
ENSG00000175877	non-HK	1	74.6	74.6	0	0	4732	3.67504473595589	restricted non-HK fixed
ENSG00000175879	non-HK	23	11.8130434782609	9.6	0.108182437720224	0.328910987533442	3002	3.47741068790725	intermediate non-HK fixed
ENSG00000175893	non-HK	36	4.85	4.4	0.0111935316200373	0.10579948780612	106972	5.02927011565875	broad non-HK fixed
ENSG00000175894	non-HK	4	1.925	2	0.00633606349653282	0.0795993938201342	213981	5.33037521278149	restricted non-HK fixed
ENSG00000175895	non-HK	36	6.775	5.9	0.0348389574585844	0.186651968804469	41057	4.61338721266621	broad non-HK fixed
ENSG00000175899	non-HK	36	237.686111111111	152	0.148396979360772	0.385223285070843	48566	4.6863323355203	broad non-HK fixed
ENSG00000175906	non-HK	36	20.4972222222222	15.15	0.149428007368419	0.386559189993484	2988	3.47538059314336	broad non-HK fixed
ENSG00000175920	non-HK	23	6.81739130434783	2	0.156003297328247	0.394972527308225	38168	4.58169940355087	intermediate non-HK fixed
ENSG00000175928	non-HK	20	3.3	2.65	0.0457597326336055	0.213915246379508	50457	4.70292142529021	intermediate non-HK fixed
ENSG00000175931	HK	36	13.5416666666667	11.7	0.0173616143342434	0.131763478757368	63753	4.80450062601251	HK
ENSG00000175938	non-HK	36	16.7694444444444	15.8	0.0465752455903842	0.215812987538712	7394	3.86887944623709	broad non-HK fixed
ENSG00000175970	non-HK	36	15.6694444444444	15.25	0.0187112261543849	0.136788984038865	13201	4.12060683105677	broad non-HK fixed
ENSG00000175984	non-HK	10	6.14	3.75	0.114418185740412	0.338257573071783	87604	4.9425239365136	intermediate non-HK fixed
ENSG00000175985	non-HK	7	3.5	1.4	0.09514874099891	0.308461895538023	46860	4.67080228426094	intermediate non-HK fixed
ENSG00000176009	non-HK	1	9.5	9.5	0	0	5439	3.73551905881517	restricted non-HK fixed
ENSG00000176014	non-HK	36	75.3444444444444	56.9	0.174132332188409	0.417291663214603	37034	4.56860062223332	broad non-HK fixed
ENSG00000176018	non-HK	36	5.77777777777778	5.65	0.0149489071472129	0.122265723517317	13986	4.14569352390422	broad non-HK fixed
ENSG00000176020	non-HK	29	1.69310344827586	1.5	0.0117779504877984	0.108526266349665	2856	3.45575820310414	intermediate non-HK fixed
ENSG00000176022	non-HK	36	8.16944444444444	8	0.0136122563575568	0.116671574762479	2805	3.44793286559218	broad non-HK fixed
ENSG00000176024	non-HK	36	3.21388888888889	2.7	0.0127962122777362	0.113120344225679	21613	4.33471505346436	broad non-HK fixed
ENSG00000176029	non-HK	4	2.425	2.35	0.0272849161050867	0.165181464169218	12931	4.1116321117086	restricted non-HK fixed
ENSG00000176040	non-HK	1	1	1	0	0	46534	4.66777038550689	restricted non-HK fixed
ENSG00000176046	non-HK	36	137.055555555556	128.2	0.101243115204717	0.318187232937963	6331	3.80147231352147	broad non-HK fixed
ENSG00000176049	non-HK	15	8.39333333333333	11.1	0.12292158696519	0.350601749803377	197338	5.29521072235943	intermediate non-HK fixed
