Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name
ENSG00000175662	17843507	17972469	17
ENSG00000140941	87383953	87405090	16
ENSG00000088986	120469804	120498495	12
ENSG00000088986	120469804	120498495	12
ENSG00000111786	120456138	120495946	12
ENSG00000169718	82057506	82066206	17
ENSG00000169718	82057506	82066206	17
ENSG00000169718	82057506	82066206	17
ENSG00000119929	99702558	99756187	10
ENSG00000069248	229440259	229508356	1
ENSG00000092841	56158345	56163496	12
ENSG00000092841	56158345	56163496	12
ENSG00000092841	56158345	56163496	12
ENSG00000092841	56158345	56163496	12
ENSG00000092841	56158345	56163496	12
ENSG00000092841	56158345	56163496	12
ENSG00000131462	42609637	42615241	17
ENSG00000120705	138506093	138543239	5
ENSG00000111361	123620406	123633766	12
ENSG00000004975	7225342	7234524	17
ENSG00000205531	2944429	2992386	11
ENSG00000144635	32525974	32570900	3
ENSG00000169189	27224993	27268788	16
ENSG00000105669	18899514	18919400	19
ENSG00000173757	42199176	42288633	17
ENSG00000170310	9250471	9576591	17
ENSG00000064999	34889243	35091421	6
ENSG00000068028	50329782	50340980	3
ENSG00000132153	47802641	47851617	3
ENSG00000131236	40039735	40072767	1
ENSG00000131236	40039735	40072767	1
ENSG00000136758	27110088	27155266	10
ENSG00000121892	39822863	39977987	4
ENSG00000126457	49675786	49689029	19
ENSG00000126457	49675786	49689029	19
ENSG00000110958	56663338	56688408	12
ENSG00000100726	1493329	1510459	16
ENSG00000239857	876486	896436	7
ENSG00000108604	63832081	63843065	17
ENSG00000214253	101239458	101252316	7
ENSG00000186111	3630181	3700487	19
ENSG00000102921	48538726	48620148	16
ENSG00000167658	3976044	3985479	19
ENSG00000124422	20999596	21043760	17
ENSG00000124422	20999596	21043760	17
ENSG00000168090	100088948	100093340	7
ENSG00000131408	50329640	50383404	19
ENSG00000173120	67119263	67258082	11
ENSG00000074201	77514936	77637809	11
ENSG00000074201	77514936	77637809	11
ENSG00000074201	77514936	77637809	11
ENSG00000159346	202940090	202958572	1
ENSG00000163902	128619968	128681075	3
ENSG00000135506	57693841	57728342	12
ENSG00000135506	57693841	57728342	12
ENSG00000108107	55383856	55403250	19
ENSG00000108107	55383856	55403250	19
ENSG00000108107	55383856	55403250	19
ENSG00000108107	55383856	55403250	19
ENSG00000108107	55383856	55403250	19
ENSG00000108107	55383856	55403250	19
ENSG00000225663	81821790	81833302	17
ENSG00000225663	81821790	81833302	17
ENSG00000106400	101218161	101224190	7
ENSG00000171161	248838210	248849520	1
ENSG00000138107	102461881	102502744	10
ENSG00000057608	5765221	5842132	10
ENSG00000152082	130181737	130190729	2
ENSG00000197756	216498797	216579180	2
ENSG00000197756	216498797	216579180	2
ENSG00000185163	132136591	132144335	12
ENSG00000105993	157335381	157417440	7
ENSG00000105993	157335381	157417440	7
ENSG00000111737	120095094	120117502	12
ENSG00000167770	63985853	64001811	11
ENSG00000167770	63985853	64001811	11
ENSG00000168028	39406709	39426255	3
ENSG00000168028	39406709	39426255	3
ENSG00000143952	63892146	64019476	2
ENSG00000141552	81890669	81900991	17
ENSG00000141552	81890669	81900991	17
ENSG00000141552	81890669	81900991	17
ENSG00000141552	81890669	81900991	17
ENSG00000085377	105273218	105454062	6
ENSG00000241468	99448475	99466199	7
ENSG00000241468	99448475	99466199	7
ENSG00000151502	134224613	134247794	11
ENSG00000112079	36493880	36547516	6
ENSG00000090520	186567403	186585800	3
ENSG00000104853	44954585	44993341	19
ENSG00000104853	44954585	44993341	19
ENSG00000168288	149569634	149587812	2
ENSG00000184009	81509413	81523847	17
ENSG00000184009	81509413	81523847	17
ENSG00000162889	206684886	206734284	1
ENSG00000135521	143843326	143863812	6
ENSG00000137409	36965807	36986298	6
ENSG00000137409	36965807	36986298	6
ENSG00000137409	36965807	36986298	6
ENSG00000138385	169791933	169812091	2
ENSG00000073921	85957171	86069882	11
ENSG00000103266	679980	682870	16
ENSG00000031698	109213844	109238773	1
ENSG00000109079	28335602	28347009	17
ENSG00000154174	100363431	100401111	3
ENSG00000197912	89490719	89557766	16
ENSG00000197912	89490719	89557766	16
ENSG00000109111	28661929	28702682	17
ENSG00000186283	179081854	179098023	1
ENSG00000130340	157700387	157945077	6
ENSG00000091140	107891162	107931730	7
ENSG00000091140	107891162	107931730	7
ENSG00000171148	9779964	9793011	3
ENSG00000146457	159716432	159756319	6
ENSG00000146457	159716432	159756319	6
ENSG00000063046	53006279	53042230	12
ENSG00000063046	53006279	53042230	12
ENSG00000257103	34172426	34229302	19
ENSG00000257103	34172426	34229302	19
ENSG00000163636	64010549	64024010	3
ENSG00000131148	85771758	85799625	16
ENSG00000157837	120762510	120904358	12
ENSG00000006451	39623445	39708124	7
ENSG00000160633	5623035	5668478	19
ENSG00000136240	6445953	6484193	7
ENSG00000138495	119654513	119677621	3
ENSG00000105379	51345161	51366449	19
ENSG00000072062	14091688	14118084	19
ENSG00000173039	65653599	65663090	11
ENSG00000129351	10654261	10692415	19
ENSG00000141699	42579513	42610623	17
ENSG00000254772	62559595	62574086	11
ENSG00000176871	118032687	118062430	12
ENSG00000114767	51933425	51941944	3
ENSG00000105700	18557683	18569387	19
ENSG00000105700	18557683	18569387	19
ENSG00000105700	18557683	18569387	19
ENSG00000116237	6221193	6235972	1
ENSG00000103423	4425805	4456775	16
ENSG00000177600	799414	812884	11
ENSG00000177600	799414	812884	11
ENSG00000153187	244840638	244864560	1
ENSG00000174744	66337333	66345132	11
ENSG00000158545	88570403	88631964	16
ENSG00000213619	47565336	47584565	11
ENSG00000143420	150600851	150629612	1
ENSG00000143420	150600851	150629612	1
ENSG00000183426	14922802	14952060	16
ENSG00000102910	48244267	48363122	16
ENSG00000109920	47716494	47767443	11
ENSG00000089693	6747986	6768932	12
ENSG00000089693	6747986	6768932	12
ENSG00000241685	99325880	99366267	7
ENSG00000078902	1274371	1310258	11
ENSG00000177646	128879596	128924003	3
ENSG00000075856	108522214	108561400	12
ENSG00000146731	56051685	56063991	7
ENSG00000007202	28614440	28645454	17
ENSG00000164062	49673981	49683971	3
ENSG00000139726	122752824	122771064	12
ENSG00000065970	8032698	8055522	12
ENSG00000117984	1752752	1764573	11
ENSG00000160058	32364633	32394731	1
ENSG00000119041	196761062	196799725	2
ENSG00000114850	156539553	156559474	3
ENSG00000150991	124911604	124917368	12
ENSG00000150991	124911604	124917368	12
ENSG00000102882	30114105	30123506	16
ENSG00000106609	66921171	66958551	7
ENSG00000131143	85798633	85807068	16
ENSG00000126524	66987680	66995693	7
ENSG00000116521	155255979	155262433	1
ENSG00000116521	155255979	155262433	1
ENSG00000133612	151085831	151144436	7
ENSG00000133612	151085831	151144436	7
ENSG00000133612	151085831	151144436	7
ENSG00000135617	73228010	73233239	2
ENSG00000069345	46955362	46973704	16
ENSG00000146830	100679505	100694480	7
ENSG00000111640	6534012	6538930	12
ENSG00000111640	6534012	6538930	12
ENSG00000111640	6534012	6538930	12
ENSG00000158850	161171306	161178652	1
ENSG00000179943	55591371	55606194	19
ENSG00000140988	1962050	1965510	16
ENSG00000140988	1962050	1965510	16
ENSG00000188529	23964347	23980927	1
ENSG00000188529	23964347	23980927	1
ENSG00000067560	49359136	49412998	3
ENSG00000143570	153959099	153968667	1
ENSG00000186432	160495007	160565587	3
ENSG00000106153	56094567	56106505	7
ENSG00000102898	67846867	67872569	16
ENSG00000135776	229516582	229558957	1
ENSG00000137714	110429379	110464884	11
ENSG00000197170	67337916	67366605	17
ENSG00000172115	25118656	25125266	7
ENSG00000172115	25118656	25125266	7
ENSG00000110011	64230158	64234286	11
ENSG00000110011	64230158	64234286	11
ENSG00000159210	48929316	48944842	17
ENSG00000105953	44606549	44709070	7
ENSG00000132323	238170400	238203756	2
ENSG00000204316	75898643	75905093	17
ENSG00000177311	141324154	141449792	3
ENSG00000187555	8892097	8975328	16
ENSG00000127837	218264125	218270178	2
ENSG00000127837	218264125	218270178	2
ENSG00000129055	134477704	134486716	3
ENSG00000115866	135905881	135986100	2
ENSG00000132388	4269259	4366675	17
ENSG00000068912	53787009	53833038	2
ENSG00000181789	129249576	129278065	3
ENSG00000181789	129249576	129278065	3
ENSG00000196850	110533245	110583383	12
ENSG00000144867	133784023	133825772	3
ENSG00000116266	108746634	108809525	1
ENSG00000167985	61430042	61446839	11
ENSG00000126432	64318041	64321822	11
ENSG00000205356	98214624	98252235	7
ENSG00000127947	77537295	77640072	7
ENSG00000163166	127436207	127526886	2
ENSG00000114030	122421902	122514947	3
ENSG00000215717	109090367	109096935	1
ENSG00000167930	234521	272183	16
ENSG00000115561	86503430	86563507	2
ENSG00000161203	184174689	184184214	3
ENSG00000161203	184174689	184184214	3
ENSG00000173473	47585269	47782106	3
ENSG00000141556	82751855	82945918	17
ENSG00000171960	42658185	42676758	1
ENSG00000181061	42782908	42804527	3
ENSG00000173113	64316460	64318074	11
ENSG00000173113	64316460	64318074	11
ENSG00000173113	64316460	64318074	11
ENSG00000066136	40691570	40771606	1
ENSG00000135720	66720893	66751836	16
ENSG00000163798	27663426	27695366	2
ENSG00000172086	88027203	88064252	2
ENSG00000167526	89560637	89567834	16
ENSG00000167526	89560637	89567834	16
ENSG00000119013	201071433	201085754	2
ENSG00000128654	176269395	176338025	2
ENSG00000140829	72093613	72112912	16
ENSG00000122565	26201162	26213607	7
ENSG00000152102	131047876	131093487	2
ENSG00000120837	104117080	104138241	12
ENSG00000120837	104117080	104138241	12
ENSG00000198420	143851364	143903890	7
ENSG00000163320	88051944	88149885	3
ENSG00000006831	1688574	1788680	12
ENSG00000205544	7402975	7404097	17
ENSG00000153560	33388336	33441407	3
ENSG00000144381	197486580	197516737	2
ENSG00000184432	139353942	139389736	3
ENSG00000136451	57971547	57988389	17
ENSG00000106628	44114631	44124407	7
ENSG00000139641	56118250	56144674	12
ENSG00000149084	43680509	43857741	11
ENSG00000168264	234602300	234610178	1
ENSG00000078369	1785285	1892292	1
ENSG00000183735	64452090	64502114	12
ENSG00000105968	44826791	44848146	7
ENSG00000105968	44826791	44848146	7
ENSG00000141456	4669774	4704337	17
ENSG00000167778	53064316	53079414	12
ENSG00000108588	63745255	63776351	17
ENSG00000114316	49277144	49340712	3
ENSG00000127838	218269651	218346793	2
ENSG00000116473	111542218	111716691	1
ENSG00000116473	111542218	111716691	1
ENSG00000077454	100574011	100586161	7
ENSG00000166226	69585423	69601577	12
ENSG00000068971	64917553	64934480	11
ENSG00000141378	59674636	59707638	17
ENSG00000185359	81683326	81703138	17
ENSG00000116918	231528541	231566524	1
ENSG00000114942	206159585	206162932	2
ENSG00000114942	206159585	206162932	2
ENSG00000173226	121769399	121835093	3
ENSG00000115216	27427790	27442260	2
ENSG00000115216	27427790	27442260	2
ENSG00000137497	72002860	72080693	11
ENSG00000087191	63827152	63832244	17
ENSG00000087191	63827152	63832244	17
ENSG00000079785	15591178	15634346	2
ENSG00000136238	6374098	6403998	7
ENSG00000055917	20248691	20352234	2
ENSG00000172354	100673567	100679174	7
ENSG00000172354	100673567	100679174	7
ENSG00000184575	64404168	64451129	12
ENSG00000106245	99408615	99419618	7
ENSG00000106245	99408615	99419618	7
ENSG00000179295	112418351	112509918	12
ENSG00000172500	65883740	65888531	11
ENSG00000108406	59565558	59610481	17
ENSG00000116005	70257386	70281185	2
ENSG00000173402	49468649	49535619	3
ENSG00000085998	46188681	46220305	1
ENSG00000163939	52544735	52685966	3
ENSG00000089157	120196699	120201235	12
ENSG00000089157	120196699	120201235	12
ENSG00000089157	120196699	120201235	12
ENSG00000106261	100015570	100041689	7
ENSG00000178234	152025626	152122347	7
ENSG00000121671	45847118	45883248	11
ENSG00000165915	47407132	47416587	11
ENSG00000165915	47407132	47416587	11
ENSG00000132383	1829702	1900082	17
ENSG00000175216	46743048	46846308	11
ENSG00000075785	128693669	128825942	3
ENSG00000143437	150808617	150876771	1
ENSG00000154803	17212206	17237203	17
ENSG00000167987	61130257	61167355	11
ENSG00000134108	5122249	5180911	3
ENSG00000187778	49556544	49568145	12
ENSG00000117691	212432853	212446379	1
ENSG00000106588	42916828	42932223	7
ENSG00000106588	42916828	42932223	7
ENSG00000070785	44850522	44986722	1
ENSG00000132128	46261196	46303616	1
ENSG00000198909	63622381	63696305	17
ENSG00000157778	1567332	1571078	7
ENSG00000157778	1567332	1571078	7
ENSG00000119801	30146771	30160538	2
ENSG00000173660	46300900	46316796	1
ENSG00000109046	27294067	27315926	17
ENSG00000085063	33703010	33736639	11
ENSG00000085063	33703010	33736639	11
ENSG00000135211	77793728	77799484	7
ENSG00000197448	143244093	143270873	7
ENSG00000197448	143244093	143270873	7
ENSG00000176407	84970644	85059472	2
ENSG00000176407	84970644	85059472	2
ENSG00000175826	7243589	7252841	17
ENSG00000168036	41194741	41260096	3
ENSG00000168036	41194741	41260096	3
ENSG00000168036	41194741	41260096	3
ENSG00000173511	64234521	64239264	11
ENSG00000173511	64234521	64239264	11
ENSG00000175220	46677075	46700977	11
ENSG00000205339	9384626	9448127	11
ENSG00000165916	47418765	47426488	11
ENSG00000165916	47418765	47426488	11
ENSG00000177830	867331	915579	11
ENSG00000177830	867331	915579	11
ENSG00000162231	62792123	62806302	11
ENSG00000162231	62792123	62806302	11
ENSG00000162231	62792123	62806302	11
ENSG00000143774	228139962	228148984	1
ENSG00000143774	228139962	228148984	1
ENSG00000143774	228139962	228148984	1
ENSG00000158435	101252873	101270316	2
ENSG00000108671	32444379	32483319	17
ENSG00000033050	151211484	151227241	7
ENSG00000155366	112701127	112707845	1
ENSG00000155366	112701127	112707845	1
ENSG00000155366	112701127	112707845	1
ENSG00000172732	65857126	65867653	11
ENSG00000106009	2537810	2555782	7
ENSG00000132376	1494575	1516742	17
ENSG00000086232	6022247	6059231	7
ENSG00000122674	5898692	5926550	7
ENSG00000142186	65525072	65538711	11
ENSG00000142186	65525072	65538711	11
ENSG00000138095	43886224	43996226	2
ENSG00000143575	154269393	154275882	1
ENSG00000117408	43946830	43968024	1
ENSG00000146701	76048050	76067508	7
ENSG00000143294	156750610	156800817	1
ENSG00000159352	151254709	151267479	1
ENSG00000183726	25338295	25362362	1
ENSG00000049449	32090971	32105722	11
ENSG00000175467	65961689	65980137	11
ENSG00000178252	49007062	49015953	3
ENSG00000170043	7930345	7932123	17
ENSG00000170043	7930345	7932123	17
ENSG00000055130	148697914	148801110	7
ENSG00000131467	42824385	42843760	17
ENSG00000131467	42824385	42843760	17
ENSG00000168259	41976421	42021376	17
ENSG00000168259	41976421	42021376	17
ENSG00000118217	161766261	161977574	1
ENSG00000106263	2354086	2380747	7
ENSG00000106263	2354086	2380747	7
ENSG00000093183	42547969	42601168	3
ENSG00000093183	42547969	42601168	3
ENSG00000163479	156009041	156020968	1
ENSG00000247596	52228612	52246788	3
ENSG00000136628	219968598	220046616	1
ENSG00000177565	177019340	177228000	3
ENSG00000163866	34712737	34859805	1
ENSG00000163866	34712737	34859805	1
ENSG00000132591	28855009	28861067	17
ENSG00000138071	65227745	65271253	2
ENSG00000163041	226061571	226073206	1
ENSG00000198218	49029707	49094545	3
ENSG00000115091	113889600	113962596	2
ENSG00000115091	113889600	113962596	2
ENSG00000117133	84479257	84498352	1
ENSG00000163001	55519559	55545080	2
ENSG00000143761	228081841	228099212	1
ENSG00000174839	57625454	57693127	3
ENSG00000126062	50354749	50359521	3
ENSG00000177479	48918821	48986382	3
ENSG00000065978	42682408	42703805	1
ENSG00000115514	99318982	99340702	2
ENSG00000116670	11657230	11692605	1
ENSG00000177885	75318076	75405709	17
ENSG00000047849	47850678	48089295	3
ENSG00000047849	47850678	48089295	3
ENSG00000047849	47850678	48089295	3
ENSG00000054118	36224392	36305376	1
ENSG00000161547	76734115	76737395	17
ENSG00000161547	76734115	76737395	17
ENSG00000114354	100709295	100748965	3
ENSG00000114354	100709295	100748965	3
ENSG00000116809	15940403	15976132	1
ENSG00000007923	6634168	6701924	1
ENSG00000188612	75165586	75182991	17
ENSG00000188612	75165586	75182991	17
ENSG00000115649	219170704	219182664	2
ENSG00000107404	1335276	1349945	1
ENSG00000119787	38293949	38377438	2
ENSG00000159202	48908398	48929056	17
ENSG00000108349	40140278	40177001	17
ENSG00000143811	225919397	225924340	1
ENSG00000153201	108719437	108785810	2
ENSG00000117395	43164175	43270936	1
ENSG00000007168	2593183	2685616	17
ENSG00000153827	229763835	229923239	2
ENSG00000157916	2390670	2405444	1
ENSG00000157916	2390670	2405444	1
ENSG00000157916	2390670	2405444	1
ENSG00000197956	153534591	153536549	1
ENSG00000197956	153534591	153536549	1
ENSG00000004487	23019395	23083693	1
ENSG00000141279	47522942	47624665	17
ENSG00000162368	47333790	47394866	1
ENSG00000143418	150960583	150977396	1
ENSG00000143418	150960583	150977396	1
ENSG00000115520	197453493	197475310	2
ENSG00000143870	10783378	10837977	2
ENSG00000143486	206571292	206612514	1
ENSG00000135940	97646062	97648383	2
ENSG00000230124	180269653	180502954	1
ENSG00000134308	9583967	9639472	2
ENSG00000133226	24631716	24673281	1
ENSG00000134375	201955476	201970664	1
ENSG00000115233	161308414	161411720	2
ENSG00000084623	32221077	32245397	1
ENSG00000143862	202133404	202144743	1
ENSG00000134684	32775237	32818031	1
ENSG00000117640	25818640	25832947	1
ENSG00000075568	97756333	97996226	2
ENSG00000135932	230712822	230821076	2
ENSG00000134748	52404060	52420836	1
ENSG00000198830	26472013	26478209	1
ENSG00000115524	197388515	197435079	2
ENSG00000115524	197388515	197435079	2
ENSG00000115524	197388515	197435079	2
ENSG00000037637	16246840	16352487	1
ENSG00000162613	77944055	77979527	1
ENSG00000162613	77944055	77979527	1
ENSG00000117360	150321479	150353233	1
ENSG00000116199	179025804	179076567	1
ENSG00000218739	37191473	37216555	2
ENSG00000135956	96248500	96266047	2
ENSG00000135956	96248500	96266047	2
ENSG00000163162	101271219	101308724	2
ENSG00000116906	231241196	231277973	1
ENSG00000128708	171922429	171986153	2
ENSG00000120948	11012344	11030528	1
ENSG00000120948	11012344	11030528	1
ENSG00000143612	154206668	154220681	1
ENSG00000143612	154206668	154220681	1
ENSG00000143947	55229447	55236044	2
ENSG00000143947	55229447	55236044	2
ENSG00000143947	55229447	55236044	2
ENSG00000162378	52726447	52827336	1
ENSG00000182827	226144679	226186762	1
ENSG00000173744	227472134	227561217	2
ENSG00000173744	227472134	227561217	2
ENSG00000136536	159712001	159771027	2
ENSG00000168899	85584431	85593406	2
ENSG00000180228	178431292	178451512	2
ENSG00000127483	20739095	20787323	1
ENSG00000127483	20739095	20787323	1
ENSG00000160783	156212989	156240423	1
ENSG00000083444	11934205	11975542	1
ENSG00000134717	52056199	52090716	1
ENSG00000134717	52056199	52090716	1
ENSG00000143549	154155308	154194648	1
ENSG00000143549	154155308	154194648	1
ENSG00000135632	73214222	73227229	2
ENSG00000117758	27773195	27824443	1
ENSG00000036257	224470150	224585397	2
ENSG00000158417	99337371	99401326	2
ENSG00000097033	86704520	86748184	1
ENSG00000097033	86704520	86748184	1
ENSG00000115053	231453531	231483641	2
ENSG00000115053	231453531	231483641	2
ENSG00000196504	152651593	152718048	2
ENSG00000144029	95085369	95122006	2
ENSG00000115685	241149576	241183652	2
ENSG00000116273	6613731	6624030	1
ENSG00000142687	35393883	35557950	1
ENSG00000114988	96704993	96740084	2
ENSG00000143621	153661788	153671028	1
ENSG00000138069	65070696	65130986	2
ENSG00000162734	160205335	160215404	1
ENSG00000168118	229271062	229305894	1
ENSG00000174574	38991272	39006059	1
ENSG00000117448	45550475	45570051	1
ENSG00000117448	45550475	45570051	1
ENSG00000117448	45550475	45570051	1
ENSG00000126088	45010950	45015575	1
ENSG00000115839	135052283	135176667	2
ENSG00000197622	151050971	151070325	1
ENSG00000090273	26900238	26946885	1
ENSG00000143569	154220179	154271510	1
ENSG00000143569	154220179	154271510	1
ENSG00000143569	154220179	154271510	1
ENSG00000183431	37956975	37990517	1
ENSG00000173692	231056845	231173116	2
ENSG00000115234	27370496	27377535	2
ENSG00000138073	27130752	27134671	2
ENSG00000115993	201377207	201453449	2
ENSG00000123091	51235625	51273447	1
ENSG00000143727	264140	279100	2
ENSG00000143727	264140	279100	2
ENSG00000144048	73761782	73780173	2
ENSG00000115806	170928464	170967135	2
ENSG00000143799	226360210	226408154	1
ENSG00000090686	21678298	21783606	1
ENSG00000090686	21678298	21783606	1
ENSG00000090686	21678298	21783606	1
ENSG00000142864	67407810	67430415	1
ENSG00000142864	67407810	67430415	1
ENSG00000142864	67407810	67430415	1
ENSG00000142864	67407810	67430415	1
ENSG00000070831	22052627	22101360	1
ENSG00000070831	22052627	22101360	1
ENSG00000143013	87328428	87348923	1
ENSG00000143013	87328428	87348923	1
ENSG00000137955	75786188	75795086	1
ENSG00000159348	202961118	202967277	1
ENSG00000137947	88852633	88891944	1
ENSG00000163444	203007356	203024848	1
ENSG00000134697	37566815	37595955	1
ENSG00000156875	100038076	100083945	1
ENSG00000116212	53946045	53968168	1
ENSG00000197965	167721192	167791919	1
ENSG00000197965	167721192	167791919	1
ENSG00000143314	156737294	156741590	1
ENSG00000143314	156737294	156741590	1
ENSG00000162517	31629866	31644896	1
ENSG00000090621	39560709	39576868	1
ENSG00000090621	39560709	39576868	1
ENSG00000090621	39560709	39576868	1
ENSG00000116685	11919591	11926428	1
ENSG00000009307	114716913	114758704	1
ENSG00000121774	32013687	32060850	1
ENSG00000116688	11980181	12015211	1
ENSG00000116489	112619173	112671616	1
ENSG00000181817	36391238	36397945	1
ENSG00000123684	211743457	211833674	1
ENSG00000116752	114567552	114581648	1
ENSG00000160789	156082572	156140081	1
ENSG00000160789	156082572	156140081	1
ENSG00000188976	943527	960714	1
ENSG00000066322	43363396	43368075	1
ENSG00000143198	165630874	165661796	1
ENSG00000078808	1216887	1238870	1
ENSG00000157181	186375505	186421378	1
ENSG00000116350	29147743	29181922	1
ENSG00000163382	156591743	156609507	1
ENSG00000121766	31296982	31365527	1
ENSG00000142676	23691685	23696835	1
ENSG00000142676	23691685	23696835	1
ENSG00000186141	145823959	145844721	1
ENSG00000066027	212285357	212361863	1
ENSG00000162434	64833223	65067754	1
ENSG00000171824	11066613	11099898	1
ENSG00000160714	154548550	154559028	1
ENSG00000122218	160288594	160343566	1
ENSG00000122218	160288594	160343566	1
ENSG00000130764	3778559	3796511	1
ENSG00000116691	12019466	12032046	1
ENSG00000074800	8860977	8879289	1
ENSG00000143553	153658696	153663930	1
ENSG00000168710	109984765	110023742	1
ENSG00000132676	155687833	155739014	1
ENSG00000132676	155687833	155739014	1
