Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name
ENSG00000105520	11355386	11365698	19
ENSG00000219200	7012417	7014532	17
ENSG00000161055	180590105	180591499	5
ENSG00000137075	36336396	36487548	9
ENSG00000162687	196225779	196609225	1
ENSG00000134326	6840570	6866635	2
ENSG00000037280	180601506	180649624	5
ENSG00000161939	7012635	7017520	17
ENSG00000177106	694438	727727	11
ENSG00000258315	7014495	7017525	17
ENSG00000130726	58544064	58550722	19
ENSG00000115942	200908977	200963680	2
ENSG00000231192	98130721	98138548	3
ENSG00000236032	98147479	98156614	3
ENSG00000230301	98263252	98265356	3
ENSG00000156983	9731729	9748019	3
ENSG00000065057	2039815	2047866	16
ENSG00000161940	7023050	7030290	17
ENSG00000174327	7036015	7040117	17
ENSG00000132514	7074537	7080307	17
ENSG00000167962	1997654	2009821	16
ENSG00000122705	36190856	36304781	9
ENSG00000119013	201071433	201085750	2
ENSG00000130725	58555712	58558954	19
ENSG00000141505	7173431	7179564	17
ENSG00000152527	43637260	43767987	2
ENSG00000103197	2047967	2089491	16
ENSG00000130635	134641803	134844843	9
ENSG00000204463	31639028	31652705	6
ENSG00000130724	58551452	58555105	19
ENSG00000241598	1620958	1622138	11
ENSG00000204571	71581855	71603353	11
ENSG00000177947	196761	200261	11
ENSG00000167676	4502192	4518486	19
ENSG00000132535	7187187	7219841	17
ENSG00000011376	45388561	45554726	3
ENSG00000063169	47608196	47703277	19
ENSG00000230178	181367268	181368262	5
ENSG00000138036	43774039	43810010	2
ENSG00000153179	64507001	64697564	12
ENSG00000185627	236966	252984	11
ENSG00000133302	94618669	94739436	5
ENSG00000126243	35935358	35946624	19
ENSG00000143387	150794880	150809577	1
ENSG00000135677	64713445	64759431	12
ENSG00000205138	35995188	35996312	19
ENSG00000181392	36003307	36008813	19
ENSG00000176256	33860475	33864791	1
ENSG00000128604	128937457	128950038	7
ENSG00000185261	94150851	94618604	5
ENSG00000028277	42086110	42196585	19
ENSG00000113648	135334381	135399914	5
ENSG00000142920	33081104	33123492	1
ENSG00000138075	43812472	43838865	2
ENSG00000143921	43831942	43882988	2
ENSG00000166800	18455824	18479601	11
ENSG00000144791	45555394	45686341	3
ENSG00000288591	64759496	64977509	12
ENSG00000110171	6448613	6474459	11
ENSG00000116525	33145399	33182059	1
ENSG00000183578	51056598	51105276	15
ENSG00000160339	134880810	134887523	9
ENSG00000223658	43675151	43676429	2
ENSG00000137869	51208057	51338601	15
ENSG00000138380	202912214	202988263	2
ENSG00000163823	46201711	46208313	3
ENSG00000156076	65050626	65121305	12
ENSG00000085265	134903232	134917912	9
ENSG00000121807	46353864	46360940	3
ENSG00000121797	46407166	46412997	3
ENSG00000163131	150730079	150765957	1
ENSG00000283473	46612525	46626543	3
ENSG00000183625	46130890	46266706	3
ENSG00000174106	65169583	65248355	12
ENSG00000012223	46435645	46485234	3
ENSG00000211450	57741491	57743554	11
ENSG00000015676	44379119	44490658	7
ENSG00000110492	46380756	46383837	11
ENSG00000106829	79571773	79726882	9
ENSG00000280987	139273752	139331671	5
ENSG00000073060	124776856	124882668	12
ENSG00000058404	44210019	44334577	7
ENSG00000130598	1838981	1841680	11
ENSG00000183814	226231149	226309869	1
ENSG00000142186	65525077	65538704	11
ENSG00000186399	30400562	30414260	15
ENSG00000092531	42491233	42545356	15
ENSG00000239382	36009120	36014239	19
ENSG00000163825	46494611	46500950	3
ENSG00000163827	46515385	46606948	3
ENSG00000274764	13049476	13056575	1
ENSG00000275774	13115488	13116854	1
ENSG00000038382	14143342	14532128	5
ENSG00000138095	43886224	43996226	2
ENSG00000179412	13163914	13165631	1
ENSG00000213516	88979456	88992960	1
ENSG00000117226	89006679	89022894	1
ENSG00000050426	51047962	51060424	12
ENSG00000163703	9933793	9945413	3
ENSG00000204694	29425504	29457071	6
ENSG00000080546	108984309	109094846	6
ENSG00000130159	11505929	11529172	19
ENSG00000019144	118606440	118658031	11
ENSG00000117228	89051882	89065360	1
ENSG00000153303	168053095	168101511	6
ENSG00000285942	42497395	42548786	15
ENSG00000180979	42537820	42548802	15
ENSG00000213221	136359480	136363744	9
ENSG00000130560	135932969	135961373	9
ENSG00000137814	42548828	42569994	15
ENSG00000162645	89106132	89150456	1
ENSG00000148411	136006537	136095289	9
ENSG00000177733	137745651	137754363	5
ENSG00000110925	51061205	51083664	12
ENSG00000238227	136114581	136118875	9
ENSG00000150756	10225507	10249897	5
ENSG00000107187	136196250	136205128	9
ENSG00000213512	89131742	89176009	1
ENSG00000077348	41386371	41397362	19
ENSG00000162654	89181144	89198942	1
ENSG00000061936	131711081	131799738	12
ENSG00000150753	10249929	10266389	5
ENSG00000159433	42575606	42720998	15
ENSG00000165661	136206333	136245812	9
ENSG00000183019	7677088	7679829	19
ENSG00000126705	27534035	27604431	1
ENSG00000112486	167111807	167139141	6
ENSG00000260220	136249973	136306901	9
ENSG00000142459	7830218	7864976	19
ENSG00000140326	42723544	42737128	15
ENSG00000288701	131373636	131500197	9
ENSG00000000938	27612064	27635185	1
ENSG00000072778	7217125	7225266	17
ENSG00000066044	7958573	8005659	19
ENSG00000177169	131894622	131923150	12
ENSG00000130477	17601336	17688365	19
ENSG00000164237	10275875	10307902	5
ENSG00000291303	131430129	131430218	9
ENSG00000128881	42738730	42920809	15
ENSG00000148153	112683926	112718149	9
ENSG00000145495	10353695	10440388	5
ENSG00000177192	131929200	131945896	12
ENSG00000126709	27666064	27672212	1
ENSG00000148158	112750760	112881671	9
ENSG00000068654	86020216	86106155	2
ENSG00000085741	76186325	76210736	11
ENSG00000228623	112988129	113012192	9
ENSG00000107263	131576770	131740076	9
ENSG00000165457	72216601	72221950	11
ENSG00000174197	41621134	41773081	15
ENSG00000124762	36676460	36687337	6
ENSG00000130479	17719242	17734513	19
ENSG00000198598	131828393	131851783	12
ENSG00000277058	13060769	13062878	1
ENSG00000255587	36697826	36733184	6
ENSG00000137959	78619902	78646145	1
ENSG00000137168	36854827	36874803	6
ENSG00000198663	36871870	36928964	6
ENSG00000204583	132603150	132610582	12
ENSG00000167173	75195643	75212169	15
ENSG00000187848	132618776	132622388	12
ENSG00000174151	109494052	109502932	1
ENSG00000109991	57338352	57372396	11
ENSG00000167195	75258334	75273455	15
ENSG00000140478	75282835	75295807	15
ENSG00000181754	109504178	109509738	1
ENSG00000065135	109548615	109600195	1
ENSG00000145491	10441524	10472029	5
ENSG00000164530	36948263	36964837	6
ENSG00000140365	75336020	75343224	15
ENSG00000165458	72223701	72239147	11
ENSG00000176884	137138346	137168756	9
ENSG00000132170	12287368	12434356	3
ENSG00000137409	36965807	36986298	6
ENSG00000004975	7225342	7234517	17
ENSG00000134183	109603091	109619929	1
ENSG00000179913	17794828	17813576	19
ENSG00000115232	181457202	181538940	2
ENSG00000073756	186671791	186680922	1
ENSG00000248099	17816512	17821574	19
ENSG00000130513	18374731	18389176	19
ENSG00000105656	18442663	18522116	19
ENSG00000137193	37170152	37175428	6
ENSG00000172738	37212180	37258155	6
ENSG00000065883	39950121	40099580	7
ENSG00000026508	35138882	35232402	11
ENSG00000153904	85318481	85578363	1
ENSG00000040633	7235029	7239722	17
ENSG00000112182	89926528	90296843	6
ENSG00000181666	37312837	37369365	19
ENSG00000155380	112911847	112957593	1
ENSG00000214336	88446787	88452693	2
ENSG00000172073	88524649	88529585	2
ENSG00000153574	88691673	88750929	2
ENSG00000140398	75346955	75357115	15
ENSG00000134259	115285904	115338770	1
ENSG00000124496	42224931	42452051	6
ENSG00000188976	944203	959309	1
ENSG00000170296	7240008	7242449	17
ENSG00000087338	69829660	69881384	2
ENSG00000262526	7240427	7244635	17
ENSG00000175826	7243591	7252491	17
ENSG00000112299	132680849	132714055	6
ENSG00000112303	132743870	132763459	6
ENSG00000105642	17951293	18000085	19
ENSG00000140400	75355207	75368612	15
ENSG00000187583	966482	975865	1
ENSG00000124380	69893956	69905575	2
ENSG00000005483	104940943	105115019	7
ENSG00000059728	69897688	69942945	2
ENSG00000176894	132687587	132704985	12
ENSG00000183647	57599885	57612722	19
ENSG00000188290	998962	1000172	1
ENSG00000112787	132489551	132585188	12
ENSG00000166704	57977076	58003349	19
ENSG00000187608	1001138	1014540	1
ENSG00000169564	70087477	70089203	2
ENSG00000262302	7246829	7262089	17
ENSG00000188157	1020120	1056118	1
ENSG00000181885	7259903	7263983	17
ENSG00000115998	70149885	70248615	2
ENSG00000188112	42092233	42142620	6
ENSG00000186017	36445119	36489902	19
ENSG00000181856	7281718	7288257	17
ENSG00000231738	85014311	85036277	12
ENSG00000213719	31730581	31739763	6
ENSG00000115827	171434217	171485052	2
ENSG00000166598	103930107	103953931	12
ENSG00000197647	12014715	12035741	19
ENSG00000176978	137110542	137118309	9
ENSG00000131126	43401496	43418597	19
ENSG00000113583	133955510	133968674	5
ENSG00000006047	7288263	7294639	17
ENSG00000124466	43460787	43465608	19
ENSG00000130948	96235306	96302176	9
ENSG00000071967	171522247	171558129	2
ENSG00000213585	133971871	134004975	5
ENSG00000272886	53283429	53347586	3
ENSG00000176531	43474954	43504935	19
ENSG00000237651	61145068	61164828	2
ENSG00000120278	150599883	150843665	6
ENSG00000129646	76274049	76308276	17
ENSG00000234745	31353872	31367067	6
ENSG00000081059	134114681	134151865	5
ENSG00000154997	55793540	55862755	7
ENSG00000124356	73828916	73873659	2
ENSG00000016391	53812335	53846419	3
ENSG00000056736	53846568	53865794	3
ENSG00000105755	43506719	43527230	19
ENSG00000256407	54132686	54200073	1
ENSG00000270885	35731639	35743521	17
ENSG00000285269	96235331	96352058	9
ENSG00000270765	35744511	35753239	17
ENSG00000116221	54184041	54225464	1
ENSG00000130958	96313444	96383711	9
ENSG00000271447	35756249	35795707	17
ENSG00000174109	1419752	1420756	16
ENSG00000176472	43525497	43536130	19
ENSG00000284395	1431078	1434441	16
ENSG00000134815	47349315	47382704	19
ENSG00000197599	1434383	1444556	16
ENSG00000113812	53867066	53882152	3
ENSG00000117601	173903800	173917327	1
ENSG00000140750	24919389	25015666	16
ENSG00000270806	35760887	35765079	17
ENSG00000165244	96385941	96418370	9
ENSG00000135775	230642481	230693982	1
ENSG00000270379	35854946	35868891	17
ENSG00000144554	10026370	10101932	3
ENSG00000130956	96450169	96491336	9
ENSG00000105419	47403124	47419527	19
ENSG00000081377	96490241	96619843	9
ENSG00000169410	75463251	75579315	15
ENSG00000204954	103940763	103965708	12
ENSG00000139372	103965822	103988874	12
ENSG00000135773	230747384	230802003	1
ENSG00000169375	75369379	75455842	15
ENSG00000181693	56288462	56292254	11
ENSG00000134571	47331406	47352702	11
ENSG00000212122	113432553	113434989	5
ENSG00000047188	113513694	113595285	5
ENSG00000119280	230837119	230869589	1
ENSG00000271503	35871491	35880793	17
ENSG00000103018	69398402	69466264	16
ENSG00000188906	40196744	40369285	12
ENSG00000137965	78649796	78664078	1
ENSG00000131095	44903159	44916937	17
ENSG00000158865	24845841	24911628	16
ENSG00000118160	47428017	47471893	19
ENSG00000171444	113022106	113488823	5
ENSG00000230246	87914488	87923657	9
ENSG00000086062	33104082	33167356	9
ENSG00000163239	154502219	154548147	1
ENSG00000118162	47475150	47484265	19
ENSG00000114491	124730433	124749273	3
ENSG00000122711	33218365	33248567	9
ENSG00000137474	77128246	77215241	11
ENSG00000107262	33247820	33264720	9
ENSG00000160714	154548577	154559028	1
ENSG00000105402	47487637	47515091	19
ENSG00000072041	84859491	84913629	12
ENSG00000174136	98768650	98798643	5
ENSG00000086065	33264879	33282070	9
ENSG00000137076	35696948	35732195	9
ENSG00000153922	98853985	98929007	5
ENSG00000160710	154581695	154628013	1
ENSG00000168907	42139034	42156636	15
ENSG00000169955	30530367	30535347	16
ENSG00000082781	124761948	124901418	3
ENSG00000103319	22206278	22288738	16
ENSG00000118156	47520690	47573148	19
ENSG00000164485	137143820	137173648	6
ENSG00000170074	177707981	177784435	5
ENSG00000168792	29560547	29567037	17
ENSG00000179168	38384267	38388082	19
ENSG00000111897	122443351	122471807	6
ENSG00000197302	31713229	31794869	16
ENSG00000167543	29566052	29573157	17
ENSG00000135549	122471917	122726373	6
ENSG00000188766	38388421	38399587	19
ENSG00000173702	124905442	124953819	3
ENSG00000166887	42158701	42208307	15
ENSG00000189190	52749942	52786807	19
ENSG00000157343	35737032	35749079	6
ENSG00000182986	52860851	52897693	19
ENSG00000136068	58008398	58172251	3
ENSG00000180264	124450451	124478589	9
ENSG00000161980	46407	53608	16
ENSG00000108262	29573475	29594054	17
ENSG00000161981	53828	57669	16
ENSG00000113712	149492982	149551471	5
ENSG00000196748	35776594	35779552	6
ENSG00000103152	77007	85851	16
ENSG00000136811	128455186	128501292	9
ENSG00000268480	8630633	8681151	19
ENSG00000179846	45149744	45160982	19
ENSG00000204140	35781019	35793675	6
ENSG00000167754	50943303	50953093	19
ENSG00000137392	35794982	35797344	6
ENSG00000149932	29940885	29973050	16
ENSG00000139304	80402178	80680273	12
ENSG00000197753	35797206	35845397	6
ENSG00000096063	35832966	35921342	6
ENSG00000110169	6431049	6442617	11
ENSG00000103978	42210447	42273534	15
ENSG00000015413	89613308	89638456	16
ENSG00000167755	50958631	50969673	19
ENSG00000165899	80099537	80380880	12
ENSG00000112977	10679230	10761234	5
ENSG00000149972	99020949	100358885	11
ENSG00000169035	50976468	50984099	19
ENSG00000166669	10326434	10483638	16
ENSG00000169862	10971836	11904446	5
ENSG00000089127	112905856	112933219	12
ENSG00000198720	29589769	29614761	17
ENSG00000179134	39342421	39385710	19
ENSG00000189298	28349947	28369172	6
ENSG00000103647	68578993	68727806	15
ENSG00000123612	157526767	157628864	2
ENSG00000112679	291630	351355	6
ENSG00000125734	6729914	6737580	19
ENSG00000140350	68778535	68820897	15
ENSG00000173065	28755980	28855232	17
ENSG00000166833	19350724	20121601	11
ENSG00000186118	46668855	46673594	1
ENSG00000140853	56989485	57083531	16
ENSG00000159658	46674659	46719146	1
ENSG00000106078	51016212	51316818	7
ENSG00000115170	157736251	157876330	2
ENSG00000179761	28950513	29057216	17
ENSG00000255346	69014695	69062762	15
ENSG00000137265	391739	411443	6
ENSG00000143801	226870184	226927726	1
ENSG00000111331	112938051	112976460	12
ENSG00000108387	58520250	58544368	17
ENSG00000027697	137197483	137219449	6
ENSG00000254415	51639478	51646825	19
ENSG00000138604	69160584	69272217	15
ENSG00000223638	55759097	55763421	19
ENSG00000105261	36111143	36113711	19
ENSG00000126251	35371068	35372962	19
ENSG00000099625	1228287	1238027	19
ENSG00000290203	68930504	69062743	15
ENSG00000165688	136410630	136427992	9
ENSG00000282301	99684957	99735102	7
ENSG00000213793	52904415	52923470	19
ENSG00000170909	54094668	54102692	19
ENSG00000132185	161706972	161714352	1
ENSG00000079841	71886550	72403150	6
ENSG00000244623	99876062	99877033	7
ENSG00000288558	107563971	107623317	7
ENSG00000075790	107580246	107629170	7
ENSG00000111335	112978395	113011723	12
ENSG00000081721	161749758	161757238	1
ENSG00000082512	211326615	211374946	1
ENSG00000130244	38403093	38409088	19
ENSG00000128714	176092721	176095944	2
ENSG00000170178	176099795	176102489	2
ENSG00000128713	176104216	176109754	2
ENSG00000157895	121000486	121016502	12
ENSG00000128710	176108790	176119937	2
ENSG00000128709	176122719	176124937	2
ENSG00000161888	11131520	11155807	19
ENSG00000175879	176129694	176132695	2
ENSG00000170385	211571568	211579161	1
ENSG00000146013	138252380	138274621	5
ENSG00000170166	176151550	176153226	2
ENSG00000113070	140332843	140346603	5
ENSG00000198570	211476522	211492162	1
ENSG00000113140	151661096	151686975	5
ENSG00000167749	50906351	50911395	19
ENSG00000155393	50065967	50107272	16
ENSG00000118217	161766298	161977574	1
ENSG00000187037	37683766	37833788	7
ENSG00000290149	37683843	37950412	7
ENSG00000086289	37920640	37951936	7
ENSG00000232258	8537605	8590511	16
ENSG00000269741	50996018	51009581	19
ENSG00000128645	176188668	176190907	2
ENSG00000086288	37848597	37900397	7
ENSG00000103034	58462846	58513628	16
ENSG00000128652	176136612	176173102	2
ENSG00000158417	99337371	99401326	2
ENSG00000039537	41142116	41261438	5
ENSG00000177119	45215987	45482280	12
ENSG00000099139	75890644	76362975	9
ENSG00000131737	41377669	41382306	17
ENSG00000160145	124033369	124726325	3
ENSG00000131558	133253073	134066589	7
ENSG00000182534	76672551	76711004	17
ENSG00000130669	39125770	39182816	19
ENSG00000137955	75786197	75795086	1
ENSG00000070081	17208153	17349980	11
ENSG00000175866	81035122	81117434	17
ENSG00000144218	99545419	100192428	2
ENSG00000112936	40909492	41020216	5
ENSG00000167618	54497879	54510687	19
ENSG00000135002	76385526	76394517	9
ENSG00000138829	128257909	128659185	5
ENSG00000110218	94128841	94181968	11
ENSG00000239998	54572920	54590287	19
ENSG00000280094	122628125	122657627	9
ENSG00000085514	100367530	100400096	7
ENSG00000057468	75796882	75913242	1
ENSG00000123901	94377316	94401419	11
ENSG00000064835	87259404	87276584	3
ENSG00000254986	66480013	66509657	11
ENSG00000213047	197504748	197775696	1
ENSG00000106246	99416739	99466163	7
ENSG00000104974	54593582	54602381	19
ENSG00000248919	99419749	99466197	7
ENSG00000114547	125969160	125983454	3
ENSG00000170500	100271875	100322501	2
ENSG00000164818	726699	786475	7
ENSG00000104972	54617158	54638022	19
ENSG00000168778	123671110	123708399	12
ENSG00000115526	100391860	100417668	2
ENSG00000155511	153489615	153813869	5
ENSG00000051341	121431431	121545988	3
ENSG00000188191	549197	727650	7
ENSG00000134376	197268204	197478455	1
ENSG00000186103	121567949	121590622	3
ENSG00000163833	121593379	121630295	3
ENSG00000134077	9362971	9386791	3
ENSG00000111229	110434823	110450422	12
ENSG00000127824	219249710	219277902	2
ENSG00000242019	54724442	54736632	19
ENSG00000156959	9498361	9553822	3
ENSG00000068028	50329782	50340980	3
ENSG00000243772	54738513	54753052	19
ENSG00000135924	219279342	219286898	2
ENSG00000125498	54769793	54784322	19
ENSG00000111231	110452486	110469268	12
ENSG00000205177	33698261	33700826	11
ENSG00000128573	114086327	114693772	7
ENSG00000110429	33740939	33774543	11
ENSG00000140416	63042632	63071915	15
ENSG00000117400	43337818	43354466	1
ENSG00000167633	54816468	54830778	19
ENSG00000153822	70053429	70135608	17
ENSG00000117399	43358981	43363203	1
ENSG00000204856	110468415	110490385	12
ENSG00000181408	82371765	82377458	17
ENSG00000278599	38127951	38138868	17
ENSG00000053524	183178041	183428778	3
ENSG00000172150	3197519	3198448	17
ENSG00000278299	38057693	38068634	17
ENSG00000138381	189661385	189670831	2
ENSG00000170703	48762234	48817229	17
ENSG00000286053	189661452	189666437	2
ENSG00000111237	110491083	110502111	12
ENSG00000169045	179614178	179634784	5
ENSG00000286165	189661519	189667881	2
ENSG00000128694	189746660	189763227	2
ENSG00000066322	43363398	43368074	1
ENSG00000240403	54850443	54867207	19
ENSG00000151164	110501655	110533556	12
ENSG00000279000	7924592	7931268	11
ENSG00000172362	58438994	58442236	11
ENSG00000176742	5199735	5200682	11
ENSG00000128699	189770267	189784364	2
ENSG00000280314	56315144	56320639	11
ENSG00000172457	56741223	56748697	11
ENSG00000132388	4269259	4366675	17
ENSG00000133805	10308313	10507579	11
ENSG00000170049	7921859	7929856	17
ENSG00000151687	189674290	189761193	2
ENSG00000214706	50287732	50292918	3
ENSG00000186431	54874235	54891420	19
ENSG00000183011	7856685	7885238	17
ENSG00000274611	38181659	38192555	17
ENSG00000144224	135741734	135785056	2
ENSG00000159479	43383917	43389808	1
ENSG00000108395	58982638	59106921	17
ENSG00000196850	110533245	110583318	12
ENSG00000168807	69187147	69309052	16
ENSG00000115850	135787850	135837184	2
ENSG00000152601	152243828	152465780	3
ENSG00000214558	65301476	65306574	6
ENSG00000001084	53497341	53616970	6
ENSG00000122986	110627841	110704950	12
ENSG00000116337	109616104	109632051	1
ENSG00000177951	167784	207399	11
ENSG00000176953	28950807	28967092	16
ENSG00000048991	135531455	135725270	2
ENSG00000186818	54643889	54670359	19
ENSG00000148935	22625509	22813001	11
ENSG00000186298	110719680	110742939	12
ENSG00000153982	59220467	59275970	17
ENSG00000140945	82626965	83800640	16
ENSG00000145879	148312419	148315922	5
ENSG00000105185	32581190	32587453	19
ENSG00000188486	119093874	119095465	11
ENSG00000134817	57233577	57237250	11
ENSG00000204852	110614027	110663431	12
ENSG00000149305	113904796	113949079	11
ENSG00000175155	59331655	59401729	17
ENSG00000204909	148321203	148339852	5
ENSG00000124743	53647916	53665756	6
ENSG00000204264	32840717	32844679	6
ENSG00000167178	74100311	74138540	15
ENSG00000145868	148383935	148442836	5
ENSG00000066279	197084121	197146694	1
ENSG00000161955	7558292	7561608	17
ENSG00000185201	303655	309397	11
ENSG00000105186	32597006	32676597	19
ENSG00000230989	83719311	83819737	16
ENSG00000178033	116511639	116524788	6
ENSG00000164451	116529013	116561127	6
ENSG00000110200	72106378	72112780	11
ENSG00000103550	19701937	19718235	16
ENSG00000129009	74173710	74176872	15
ENSG00000111832	116571409	116597675	6
ENSG00000103540	19523811	19553408	16
ENSG00000137868	74179466	74212267	15
ENSG00000163515	108743424	108757410	3
ENSG00000231861	98497681	98498631	3
ENSG00000144671	38282294	38318575	3
ENSG00000176510	143509256	143519469	7
ENSG00000170412	74424851	74451653	17
ENSG00000196329	150722253	150750033	7
ENSG00000111834	116616479	116632985	6
ENSG00000170044	102099244	102479841	3
ENSG00000128534	118184144	118204035	7
ENSG00000153975	116635618	116668794	6
ENSG00000196911	116681187	116741867	6
ENSG00000169047	226731312	226799820	2
ENSG00000283128	155474256	155644406	7
ENSG00000144468	226835581	226999215	2
ENSG00000167851	74466399	74484794	17
ENSG00000146910	155474206	155555450	7
ENSG00000186326	32675848	32678300	19
ENSG00000213965	32691821	32713792	19
ENSG00000225526	12514934	12561059	3
ENSG00000173809	32719753	32829580	19
ENSG00000171148	9779967	9793011	3
ENSG00000106012	2558972	2614733	7
ENSG00000167191	19856691	19886167	16
ENSG00000169031	227164624	227314792	2
ENSG00000204351	31959116	31969818	6
ENSG00000117020	243488233	243851079	1
ENSG00000164270	148446042	148677235	5
ENSG00000184154	72080337	72096895	11
ENSG00000178789	74521174	74531475	17
ENSG00000174628	19716456	19858467	16
ENSG00000144644	30726197	30894661	3
ENSG00000167850	74541073	74546115	17
ENSG00000204345	74579365	74592283	17
ENSG00000021488	32830509	32869767	19
ENSG00000169733	82047902	82051831	17
ENSG00000172969	75664328	75667220	3
ENSG00000150995	4493345	4847506	3
ENSG00000102981	67660946	67662774	16
ENSG00000124074	67662945	67667265	16
ENSG00000182334	7824818	7830840	11
ENSG00000149506	60867542	60875693	11
ENSG00000169718	82057506	82065887	17
ENSG00000168955	227362038	227381995	2
ENSG00000159761	67666814	67668757	16
ENSG00000234511	170229104	170252575	5
ENSG00000173744	227472152	227561217	2
ENSG00000179709	55947832	55988629	19
ENSG00000110756	18278668	18322198	11
ENSG00000141098	67674531	67719339	16
ENSG00000230561	127703361	127941507	5
ENSG00000080709	114055926	114496500	5
ENSG00000171487	55999726	56061810	19
ENSG00000198156	28342517	28363508	16
ENSG00000197213	56189686	56197815	19
ENSG00000213822	51478539	51491301	19
ENSG00000179583	10866222	10943021	16
ENSG00000167552	49184686	49189080	12
ENSG00000126266	35347902	35353864	19
ENSG00000122008	75511845	75609991	5
ENSG00000125730	6677704	6730562	19
ENSG00000135451	49323236	49331731	12
ENSG00000143970	25733753	25878487	2
ENSG00000169710	82078338	82098294	17
ENSG00000140481	74202705	74336472	15
ENSG00000198912	3889125	3900293	1
ENSG00000110768	18322295	18367045	11
ENSG00000084731	25926598	25982749	2
ENSG00000249115	35612735	35625355	19
ENSG00000140459	74337759	74367646	15
ENSG00000183856	156525405	156572604	1
ENSG00000146285	107702154	107824317	6
ENSG00000138623	74409289	74433958	15
ENSG00000136295	2631961	2664802	7
ENSG00000186897	49332409	49337188	12
ENSG00000175449	95646777	95684773	5
ENSG00000178401	49346888	49357546	12
ENSG00000126254	35629030	35637686	19
ENSG00000084733	26034084	26137454	2
ENSG00000025796	107867756	107958208	6
ENSG00000151176	113358566	113391629	12
ENSG00000145757	95652181	95698711	5
ENSG00000173432	18266260	18269977	11
ENSG00000213413	100218241	100221490	7
ENSG00000138629	74445977	74461182	15
ENSG00000174749	112145454	112195256	4
ENSG00000286075	6329411	6348967	7
ENSG00000157833	26173088	26189663	2
ENSG00000163623	84491985	84499292	4
ENSG00000136238	6374527	6403967	7
ENSG00000135094	113392445	113426301	12
ENSG00000164292	95713522	95824383	5
ENSG00000163624	84583127	84651334	4
ENSG00000163382	156591756	156609507	1
ENSG00000135931	231198546	231376848	2
ENSG00000039523	67518418	67546788	16
ENSG00000110777	111352255	111455630	11
ENSG00000139410	113422380	113438276	12
ENSG00000196859	40958417	40966948	17
ENSG00000163625	84668765	84966690	4
ENSG00000146263	97142161	97283217	6
ENSG00000173221	95751319	95822726	5
ENSG00000212899	40993430	40994164	17
ENSG00000212900	40999193	40999906	17
ENSG00000105672	35641745	35644871	19
ENSG00000212901	41008521	41019324	17
ENSG00000221852	41026026	41027208	17
ENSG00000009950	73593194	73624543	7
ENSG00000221880	41033884	41034874	17
ENSG00000188581	41040541	41041450	17
ENSG00000212724	41059240	41060114	17
ENSG00000213417	41065116	41065879	17
ENSG00000204381	111540280	111561745	11
ENSG00000212721	41117181	41118373	17
ENSG00000213416	41123091	41124182	17
ENSG00000198271	41148924	41149825	17
ENSG00000171396	41159649	41160748	17
ENSG00000089116	113462033	113472280	12
ENSG00000141506	8878911	8965712	17
ENSG00000132702	156619331	156625725	1
ENSG00000081189	88717117	88904257	5
ENSG00000089060	113298759	113359493	12
ENSG00000126267	35648323	35658782	19
ENSG00000132692	156641390	156659532	1
ENSG00000204498	31546870	31558829	6
ENSG00000170145	111602449	111730855	11
ENSG00000105668	35666517	35678481	19
ENSG00000137707	111467526	111514367	11
ENSG00000102575	11574653	11579993	19
ENSG00000183644	111514778	111537043	11
ENSG00000146192	37005646	37029069	6
ENSG00000145349	113418054	113761927	4
ENSG00000151117	18693122	18704785	11
ENSG00000108840	44076746	44123702	17
ENSG00000179057	18704312	18726230	11
ENSG00000129455	50996007	51002711	19
ENSG00000132688	156668763	156677407	1
ENSG00000143320	156699606	156705816	1
ENSG00000111540	55973913	55996683	12
ENSG00000068305	99565417	99716488	15
ENSG00000110786	18727928	18792721	11
ENSG00000143319	156721891	156728766	1
ENSG00000143303	156728442	156736960	1
ENSG00000118503	137867214	137883314	6
ENSG00000106460	12211270	12243367	7
ENSG00000169976	144094884	144095573	6
ENSG00000135604	144150487	144191939	6
ENSG00000204314	32148359	32153083	6
ENSG00000139531	55997180	56006641	12
ENSG00000175221	867630	893218	19
ENSG00000285085	32150495	32154373	6
ENSG00000102974	67562467	67639177	16
ENSG00000083097	83067666	83171350	6
ENSG00000143314	156737303	156741590	1
ENSG00000106459	129611720	129757082	7
ENSG00000143321	156742109	156766925	1
ENSG00000183695	19054455	19060717	11
ENSG00000170255	18933499	18939414	11
ENSG00000172146	3207539	3218896	17
ENSG00000123411	56007659	56038435	12
ENSG00000072310	17810399	17837002	17
ENSG00000166086	134069071	134152001	11
ENSG00000143294	156750610	156800815	1
ENSG00000183571	98968229	99007792	15
ENSG00000182253	99098217	99135593	15
ENSG00000027869	156806243	156816848	1
ENSG00000197728	56041351	56044697	12
ENSG00000186591	129830732	129952960	7
ENSG00000141084	67723070	67806560	16
ENSG00000103852	99136323	99251223	15
ENSG00000257411	56101331	56109289	12
ENSG00000170515	56104537	56113910	12
ENSG00000123091	51236273	51273447	1
ENSG00000013392	83193357	83198935	6
ENSG00000204344	31971091	31982821	6
ENSG00000151502	134224671	134247788	11
ENSG00000196367	98877933	99050831	7
ENSG00000172232	825097	832018	19
ENSG00000237330	1070967	1074306	1
ENSG00000151500	134248279	134253370	11
ENSG00000131591	1081818	1116361	1
ENSG00000196415	840999	848175	19
