Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name
ENSG00000206440	2802722	2814673	HSCHR6_MHC_QBL_CTG1
ENSG00000227565	2851919	2863876	HSCHR6_MHC_MANN_CTG1
ENSG00000169599	69396113	69437657	2
ENSG00000086102	33290428	33371872	9
ENSG00000120837	104117080	104138241	12
ENSG00000066136	40691570	40771606	1
ENSG00000129460	23469679	23509862	14
ENSG00000151092	25718717	25790039	3
ENSG00000182768	90265659	90275778	15
ENSG00000145912	178149459	178153961	5
ENSG00000196290	200888992	200905578	2
ENSG00000131669	93121496	93134310	9
ENSG00000132603	69337996	69343106	16
ENSG00000140157	22838625	22869362	15
ENSG00000164190	36876769	37066413	5
ENSG00000010322	52455118	52493068	3
ENSG00000158793	161118082	161125445	1
ENSG00000114021	100334625	100361635	3
ENSG00000101882	119920672	119943751	X
ENSG00000168256	42011382	42025644	17
ENSG00000169251	161104681	161253532	3
ENSG00000011052	51153590	51171744	17
ENSG00000243678	51163013	51171749	17
ENSG00000103024	1770317	1771732	16
ENSG00000172113	48290288	48301685	3
ENSG00000106733	75060573	75088306	9
ENSG00000136448	44957992	45109016	17
ENSG00000084092	56962876	56977623	4
ENSG00000141101	69741871	69754942	16
ENSG00000188976	943527	960714	1
ENSG00000115761	10562295	10690415	2
ENSG00000130935	67717812	67744531	17
ENSG00000273899	37681673	37693476	22
ENSG00000165271	33461353	33473930	9
ENSG00000225921	13615335	13633912	6
ENSG00000291347	132087	160365	HG1012_PATCH
ENSG00000198000	92297358	92325636	9
ENSG00000166197	102152175	102163875	10
ENSG00000146909	156949712	156973176	7
ENSG00000147140	71254270	71301522	X
ENSG00000291996	77900	81921	HSCHR15_9_CTG8
ENSG00000182117	34339159	34343180	15
ENSG00000087269	2937933	2963406	4
ENSG00000048162	176383933	176388927	5
ENSG00000111641	6556863	6568691	12
ENSG00000101361	2652592	2658393	20
ENSG00000055044	202265725	202303666	2
ENSG00000285326	600828	610102	HG1_PATCH
ENSG00000196943	24299850	24309124	14
ENSG00000141458	23506184	23586969	18
ENSG00000119655	74476192	74494177	14
ENSG00000182446	81556887	81648465	17
ENSG00000114388	50347330	50350826	3
ENSG00000103148	83205	138716	16
ENSG00000124588	2987987	3022109	6
ENSG00000131408	50329640	50383404	19
ENSG00000120798	95020229	95073628	12
ENSG00000184162	19201409	19203729	19
ENSG00000151623	148078762	148445549	4
ENSG00000115216	27427790	27442260	2
ENSG00000119720	90267860	90331981	14
ENSG00000180530	14961235	15065936	21
ENSG00000164346	74766991	74780113	5
ENSG00000165671	177131787	177300213	5
ENSG00000292192	446157	484919	HSCHRX_1_CTG14
ENSG00000147383	152830967	152869729	X
ENSG00000088833	1442162	1473842	20
ENSG00000169189	27224993	27268788	16
ENSG00000156831	125091673	125367729	8
ENSG00000107672	121953334	121975257	10
ENSG00000126653	30115521	30186475	17
ENSG00000037474	6599237	6633304	5
ENSG00000130305	73302516	73308867	7
ENSG00000241058	18545561	18659285	10
ENSG00000125458	75130225	75131776	17
ENSG00000178425	116100837	116249497	6
ENSG00000275779	613600	631834	HSCHR16_1_CTG1
ENSG00000157045	15037854	15056079	16
ENSG00000148335	129606704	129636744	9
ENSG00000135778	232950564	232983882	1
ENSG00000013374	151341708	151378461	7
ENSG00000103274	10743786	10769353	16
ENSG00000095906	1782932	1789189	16
ENSG00000104805	48900050	48923473	19
ENSG00000069275	205712822	205750270	1
ENSG00000090273	26900238	26946885	1
ENSG00000120526	109240919	109334129	8
ENSG00000170584	163446526	163460404	5
ENSG00000183828	105172937	105181323	14
ENSG00000136159	48037694	48054196	13
ENSG00000164978	34329506	34343713	9
ENSG00000167005	56429133	56452199	16
ENSG00000149761	64225941	64230686	11
ENSG00000272325	34279679	34392677	6
ENSG00000170502	87422573	87459455	4
ENSG00000108256	29255839	29294148	17
ENSG00000111581	68686951	68745809	12
ENSG00000069248	229440259	229508356	1
ENSG00000124789	17614707	17706935	6
ENSG00000138750	76107562	76148509	4
ENSG00000213024	49906825	49929925	19
ENSG00000125450	75205659	75235758	17
ENSG00000102898	67846867	67872569	16
ENSG00000162231	62792123	62806302	11
ENSG00000132661	23350767	23354771	20
ENSG00000065154	124397298	124419760	10
ENSG00000104904	2269509	2273492	19
ENSG00000180304	64687573	64703281	15
ENSG00000099330	17226198	17229219	19
ENSG00000109180	48805141	48862342	4
ENSG00000115758	10439968	10450116	2
ENSG00000087263	56451508	56479104	16
ENSG00000181396	82389210	82418637	17
ENSG00000060491	62804178	62814000	20
ENSG00000114026	9749944	9788219	3
ENSG00000147162	71533083	71575892	X
ENSG00000138430	174072447	174248608	2
ENSG00000198836	193593144	193697811	3
ENSG00000125741	45527767	45602212	19
ENSG00000115947	147930396	148021784	2
ENSG00000128699	189766012	189784382	2
ENSG00000123353	55818041	55821879	12
ENSG00000172057	39921037	39929328	17
ENSG00000135506	57693841	57728342	12
ENSG00000110048	59574398	59615781	11
ENSG00000130703	62231922	62296213	20
ENSG00000117859	51577179	51798427	1
ENSG00000291794	649082	657770	HG2526_HG2573_PATCH
ENSG00000092094	20446401	20455089	14
ENSG00000164823	89901849	89927888	8
ENSG00000081087	108029245	108165854	6
ENSG00000167770	63985853	64001811	11
ENSG00000292211	80859	117221	HSCHRX_3_CTG3
ENSG00000068308	48922024	48958386	X
ENSG00000262664	2042022	2043425	17
ENSG00000155463	22766522	22773042	14
ENSG00000154814	16265160	16350299	3
ENSG00000178467	48989889	49007153	3
ENSG00000170515	56104349	56116329	12
ENSG00000100836	23321457	23326163	14
ENSG00000100266	42835412	43015185	22
ENSG00000006712	39385629	39391154	19
ENSG00000007168	2593183	2685616	17
ENSG00000280789	29816152	29822489	16
ENSG00000128050	56435058	56464578	4
ENSG00000172239	43526267	43557758	5
ENSG00000120727	139341587	139369720	5
ENSG00000285226	205856	220666	HG2057_PATCH
ENSG00000111845	10694633	10711166	6
ENSG00000180370	196739743	196832647	3
ENSG00000282228	31913	56943	HSCHR16_3_CTG1
ENSG00000217930	4331549	4355607	16
ENSG00000125779	3888839	3929887	20
ENSG00000120137	168548495	168579600	5
ENSG00000273494	59723	77790	HSCHR1_1_CTG3
ENSG00000157881	2508534	2526612	1
ENSG00000110218	94128828	94181968	11
ENSG00000090060	96501433	96567118	14
ENSG00000116288	7954264	7985505	1
ENSG00000175193	183829271	183884933	3
ENSG00000274829	8558	205584	HSCHR16_1_CTG1
ENSG00000140694	14435699	14632728	16
ENSG00000143799	226360210	226408154	1
ENSG00000041880	51942252	51948871	3
ENSG00000138496	122527910	122565478	3
ENSG00000166889	59636716	59669141	11
ENSG00000100105	31325804	31346605	22
ENSG00000263141	736	2780	HSCHR21_3_CTG1_1
ENSG00000159086	32733899	32771796	21
ENSG00000102390	76173034	76178755	X
ENSG00000204304	32184733	32190202	6
ENSG00000225987	3517335	3522785	HSCHR6_MHC_APD_CTG1
ENSG00000224952	3500940	3506391	HSCHR6_MHC_SSTO_CTG1
ENSG00000237344	3623085	3628535	HSCHR6_MHC_COX_CTG1
ENSG00000232005	3489722	3495164	HSCHR6_MHC_MANN_CTG1
ENSG00000236353	3526760	3532202	HSCHR6_MHC_MCF_CTG1
ENSG00000206315	3407934	3413385	HSCHR6_MHC_QBL_CTG1
ENSG00000169564	70087477	70089203	2
ENSG00000197111	53451900	53481162	12
ENSG00000276547	141397947	141512975	5
ENSG00000165494	83156988	83187451	11
ENSG00000115289	74505041	74508361	2
ENSG00000180628	91162339	91284337	10
ENSG00000126226	113177536	113208715	13
ENSG00000100982	45934678	45948023	20
ENSG00000078674	17922746	18029996	8
ENSG00000120265	149749431	149811421	6
ENSG00000132646	5114953	5126626	20
ENSG00000160613	117204337	117232528	11
ENSG00000116005	70257386	70281185	2
ENSG00000161217	196214222	196287957	3
ENSG00000106244	99392048	99408665	7
ENSG00000071994	170575295	170584692	6
ENSG00000105185	32581188	32587453	19
ENSG00000249915	271621	314974	5
ENSG00000170248	33798571	33869707	3
ENSG00000174840	57556274	57656480	3
ENSG00000156973	231732354	231786272	2
ENSG00000145431	156760454	156971799	4
ENSG00000168291	58427630	58434012	3
ENSG00000110435	34915829	35020591	11
ENSG00000005882	50094737	50112152	17
ENSG00000163110	94451857	94668227	4
ENSG00000172840	66878589	66895754	16
ENSG00000121892	39822863	39977987	4
ENSG00000120509	70281118	70290596	X
ENSG00000165650	117277274	117376020	10
ENSG00000089220	118136071	118145584	12
ENSG00000162517	31629866	31644896	1
ENSG00000152684	52787916	52804044	5
ENSG00000141456	4669774	4704337	17
ENSG00000124299	33386950	33521823	19
ENSG00000100029	30576625	30607083	22
ENSG00000229833	7629711	7631956	19
ENSG00000232838	18137863	18143169	20
ENSG00000127980	92487020	92528640	7
ENSG00000166821	89677764	89690783	15
ENSG00000131779	145911349	145918730	1
ENSG00000108733	35574795	35578863	17
ENSG00000162928	61017225	61051990	2
ENSG00000142655	10472288	10630758	1
ENSG00000121680	45909663	45918812	11
ENSG00000162735	160276807	160286348	1
ENSG00000164751	76980258	77001044	8
ENSG00000215193	18077923	18105396	22
ENSG00000288217	116371	146260	HG1398_PATCH
ENSG00000139197	7188653	7218574	12
ENSG00000124587	42959717	42979243	6
ENSG00000143256	161100556	161118069	1
ENSG00000101132	54207817	54228052	20
ENSG00000291834	19051	23212	HG2554_PATCH
ENSG00000123349	53295291	53299452	12
ENSG00000237335	4700787	4709886	HSCHR6_MHC_COX_CTG1
ENSG00000224782	4532820	4541919	HSCHR6_MHC_DBB_CTG1
ENSG00000235692	4725238	4734337	HSCHR6_MHC_MCF_CTG1
ENSG00000206283	4483726	4492822	HSCHR6_MHC_QBL_CTG1
ENSG00000204220	33288680	33298401	6
ENSG00000108518	4945652	4950517	17
ENSG00000247077	132710786	132722734	12
ENSG00000102144	77910739	78129295	X
ENSG00000130313	17511620	17521288	19
ENSG00000184207	2211593	2214840	16
ENSG00000130517	18340587	18369950	19
ENSG00000164040	128269237	128288829	4
ENSG00000204138	28369563	28500364	1
ENSG00000164902	126600925	126627252	5
ENSG00000215021	6965327	6970841	12
ENSG00000134686	33323623	33431095	1
ENSG00000130024	169703902	169725566	6
ENSG00000109118	28905250	28951771	17
ENSG00000129292	132775311	132848807	8
ENSG00000040633	7235029	7239722	17
ENSG00000100410	41459705	41468711	22
ENSG00000102893	47461123	47701523	16
ENSG00000054148	136848724	136851039	9
ENSG00000274780	106142	142115	HSCHR11_1_CTG8
ENSG00000070047	576170	612225	11
ENSG00000155252	97640671	97676757	10
ENSG00000241973	20707691	20859417	22
ENSG00000143393	151291792	151328394	1
ENSG00000033800	68054301	68198603	15
ENSG00000073921	85957171	86069882	11
ENSG00000100151	38056311	38075719	22
ENSG00000135845	172370189	172444148	1
ENSG00000151665	46580937	46617055	2
ENSG00000174227	499210	540200	4
ENSG00000100564	67581955	67600286	14
ENSG00000142892	77088987	77219508	1
ENSG00000185808	37062846	37073318	21
ENSG00000087111	28553383	28571794	17
ENSG00000124155	45416084	45456934	20
ENSG00000101464	34560542	34698790	20
ENSG00000275600	769924	774214	HSCHR17_7_CTG4
ENSG00000277161	36534987	36539310	17
ENSG00000163964	196639775	196736007	3
ENSG00000255072	88520998	88523776	4
ENSG00000104872	49446291	49453537	19
ENSG00000078142	41955207	42087830	18
ENSG00000051382	138652336	138834957	3
ENSG00000145675	68215740	68301821	5
ENSG00000196455	130678934	130746829	3
ENSG00000127445	9835257	9849690	19
ENSG00000158828	20633458	20651511	1
ENSG00000284764	2507376	2582240	HG76_PATCH
ENSG00000292296	2507416	2621779	HG76_PATCH
ENSG00000258724	10725399	10839847	8
ENSG00000254093	10764961	10839884	8
ENSG00000143398	151197949	151249538	1
ENSG00000057757	23778393	23788232	1
ENSG00000174238	1517718	1562792	17
ENSG00000180957	27851669	27920134	22
ENSG00000107959	3137728	3172841	10
ENSG00000123739	109709989	109730070	4
ENSG00000137055	26903372	26947490	9
ENSG00000151176	113358544	113391629	12
ENSG00000105223	40348453	40389472	19
ENSG00000107679	122374675	122432604	10
ENSG00000104886	2230084	2237704	19
ENSG00000276358	126405	180904	HSCHR17_2_CTG5
ENSG00000277111	126335	181190	HSCHR17_1_CTG5
ENSG00000225190	45435900	45490758	17
ENSG00000107020	5357966	5438615	9
ENSG00000105355	4838339	4867717	19
ENSG00000083444	11934205	11975542	1
ENSG00000106397	101205977	101219968	7
ENSG00000171566	154535005	154550403	4
ENSG00000160783	156212989	156240423	1
ENSG00000260238	156212982	156243332	1
ENSG00000165688	136410630	136427992	9
ENSG00000105819	103295717	103331818	7
ENSG00000064933	189784085	189878385	2
ENSG00000163344	154924732	154937008	1
ENSG00000132424	99397629	99425335	6
ENSG00000127838	218269651	218346793	2
ENSG00000039650	49859882	49878351	19
ENSG00000100941	39175163	39183220	14
ENSG00000115946	68157888	68176238	2
ENSG00000032444	7534004	7561764	19
ENSG00000135241	108470417	108569666	7
ENSG00000108439	47941506	47949308	17
ENSG00000138035	55634061	55693863	2
ENSG00000189266	23956839	23963776	1
ENSG00000101346	32207851	32238658	20
ENSG00000106628	44114631	44124407	7
ENSG00000004142	28346173	28357584	17
ENSG00000100227	42583717	42614962	22
ENSG00000148229	113407232	113410723	9
ENSG00000115350	74958643	74970128	2
ENSG00000140521	89305198	89334861	15
ENSG00000170734	43575537	43620523	6
ENSG00000122008	75511782	75609991	5
ENSG00000166169	101576051	101588270	10
ENSG00000122678	44070915	44082530	7
ENSG00000171453	43509702	43562419	6
ENSG00000186184	27620742	27744237	13
ENSG00000137054	37481695	37503701	9
ENSG00000284832	104823	135071	HG2046_PATCH
ENSG00000181222	7484366	7514616	17
ENSG00000047315	56977722	57031158	4
ENSG00000102978	57462660	57472009	16
ENSG00000144231	127843553	127858155	2
ENSG00000099817	1085104	1095389	19
ENSG00000100142	37952607	38041915	22
ENSG00000168002	62761554	62766715	11
ENSG00000163882	184360856	184368596	3
ENSG00000105258	36113709	36115213	19
ENSG00000005075	102473128	102478929	7
ENSG00000147669	100150622	100154005	8
ENSG00000177700	837356	842561	11
ENSG00000186141	145823959	145844721	1
ENSG00000284282	769934	807621	HG926_PATCH
ENSG00000058600	22297375	22335101	16
ENSG00000121851	145964690	145978848	1
ENSG00000161980	46407	53658	16
ENSG00000196313	72879349	72951440	7
ENSG00000272391	75416784	75486358	7
ENSG00000085998	46188681	46220305	1
ENSG00000132963	28659065	28678959	13
ENSG00000130714	131502789	131523806	9
ENSG00000105171	29606283	29617237	19
ENSG00000167272	120578764	120581411	12
ENSG00000172336	100705445	100707504	7
ENSG00000180817	70202831	70233911	10
ENSG00000138777	105369077	105474113	4
ENSG00000130810	10106329	10112012	19
ENSG00000243207	10106223	10114780	19
ENSG00000186951	46149924	46243755	22
ENSG00000112033	35342530	35428193	6
ENSG00000127125	42456117	42473385	1
ENSG00000288198	26511	146600	HG2115_PATCH
ENSG00000131626	70270655	70385312	11
ENSG00000134283	42238418	42459715	12
ENSG00000171497	158709127	158723406	4
ENSG00000084072	39692182	39763914	1
ENSG00000108179	79347466	79355337	10
ENSG00000138398	169584342	169641408	2
ENSG00000171960	42658185	42676758	1
ENSG00000131013	149504495	149546092	6
ENSG00000100614	60245752	60299089	14
ENSG00000138032	44167969	44244384	2
ENSG00000172531	67398179	67421183	11
ENSG00000186298	110719680	110742939	12
ENSG00000230995	2080124	2098336	HSCHR6_MHC_COX_CTG1
ENSG00000238104	1901158	1919370	HSCHR6_MHC_SSTO_CTG1
ENSG00000227804	1856230	1874442	HSCHR6_MHC_DBB_CTG1
ENSG00000235291	1944447	1962660	HSCHR6_MHC_MCF_CTG1
ENSG00000231737	1910629	1928841	HSCHR6_MHC_MANN_CTG1
ENSG00000206489	1855489	1873700	HSCHR6_MHC_QBL_CTG1
ENSG00000204569	30600400	30618612	6
ENSG00000204619	30066709	30070333	6
ENSG00000233314	1324801	1328425	HSCHR6_MHC_APD_CTG1
ENSG00000234058	1546480	1550104	HSCHR6_MHC_COX_CTG1
ENSG00000227720	1322625	1326249	HSCHR6_MHC_DBB_CTG1
ENSG00000237829	1365628	1369252	HSCHR6_MHC_SSTO_CTG1
ENSG00000236560	1327458	1331083	HSCHR6_MHC_MANN_CTG1
ENSG00000237403	1410799	1414423	HSCHR6_MHC_MCF_CTG1
ENSG00000206501	1321869	1325493	HSCHR6_MHC_QBL_CTG1
ENSG00000158615	204396492	204411887	1
ENSG00000104866	45091396	45148077	19
ENSG00000115685	241149576	241183652	2
ENSG00000117751	27830782	27851676	1
ENSG00000113575	134193978	134226083	5
ENSG00000104695	30774096	30814314	8
ENSG00000105568	52170936	52229518	19
ENSG00000221914	26291508	26372680	8
ENSG00000175470	131900977	131959834	10
ENSG00000092020	35085467	35122532	14
ENSG00000066027	212285357	212361863	1
ENSG00000068971	64917553	64934480	11
ENSG00000078304	101761682	101927989	14
ENSG00000112640	42984538	43012346	6
ENSG00000154001	63371364	63543410	14
ENSG00000149923	30075967	30085385	16
ENSG00000154845	9546791	9615240	18
ENSG00000163605	72996803	73069198	3
ENSG00000011485	46347003	46392981	19
ENSG00000119414	125146573	125189939	9
ENSG00000100239	50343300	50445090	22
ENSG00000110075	68460475	68615343	11
ENSG00000113593	65563236	65587549	5
ENSG00000292208	49032	62237	HSCHRX_3_CTG3
ENSG00000102103	48890197	48903640	X
ENSG00000135617	73228010	73233239	2
ENSG00000143294	156750610	156800817	1
ENSG00000110851	107732867	107761327	12
ENSG00000117450	45510914	45542816	1
ENSG00000167815	12796817	12801849	19
ENSG00000165672	119167699	119178865	10
ENSG00000126432	64318041	64321822	11
ENSG00000117592	173476814	173489064	1
ENSG00000138073	27130752	27134671	2
ENSG00000085377	105273218	105454062	6
ENSG00000132356	40759389	40798374	5
ENSG00000111725	119667864	119681624	12
ENSG00000288516	303847	330243	HG109_PATCH
ENSG00000072062	14091688	14118084	19
ENSG00000181929	49002274	49018807	12
ENSG00000108946	68511780	68551319	17
ENSG00000128563	102363872	102426676	7
ENSG00000126457	49675786	49689029	19
ENSG00000100462	22920525	22929458	14
ENSG00000132600	68310916	68360852	16
ENSG00000165630	13586939	13668445	10
ENSG00000110107	60890547	60906603	11
ENSG00000117360	150321479	150353233	1
ENSG00000275117	89903	106263	HSCHR19LRC_COX2_CTG3_1
ENSG00000276421	89903	106263	HSCHR19LRC_LRC_S_CTG3_1
ENSG00000277154	89903	106263	HSCHR19LRC_COX1_CTG3_1
ENSG00000274651	89903	106263	HSCHR19LRC_LRC_I_CTG3_1
ENSG00000277953	89903	106263	HSCHR19LRC_LRC_T_CTG3_1
ENSG00000274894	89903	106263	HSCHR19LRC_LRC_J_CTG3_1
ENSG00000275885	89903	106263	HSCHR19_4_CTG3_1
ENSG00000277707	89903	106263	HSCHR19LRC_PGF1_CTG3_1
ENSG00000274144	89903	106263	HSCHR19LRC_PGF2_CTG3_1
ENSG00000105618	54115410	54131719	19
ENSG00000136875	113275642	113294009	9
ENSG00000196504	152651593	152718048	2
ENSG00000101161	63981072	64033106	20
ENSG00000274442	80657	114910	HSCHR17_1_CTG2
ENSG00000174231	1650624	1684876	17
ENSG00000147224	107628428	107651993	X
ENSG00000161542	76309478	76384521	17
ENSG00000156858	30650717	30656413	16
ENSG00000164244	127517617	127555085	5
ENSG00000204469	31620715	31637771	6
ENSG00000231370	2868484	2885535	HSCHR6_MHC_DBB_CTG1
ENSG00000231825	2920002	2937052	HSCHR6_MHC_SSTO_CTG1
ENSG00000225164	3098008	3115058	HSCHR6_MHC_COX_CTG1
ENSG00000226618	2925761	2942812	HSCHR6_MHC_MANN_CTG1
ENSG00000225748	2962602	2979651	HSCHR6_MHC_MCF_CTG1
ENSG00000206427	2876542	2893589	HSCHR6_MHC_QBL_CTG1
ENSG00000288701	131373636	131500197	9
ENSG00000080815	73136418	73223691	14
ENSG00000143801	226870184	226927726	1
ENSG00000205155	35745070	35747519	19
ENSG00000159792	67893254	67929676	16
ENSG00000129084	14504211	14643635	11
ENSG00000106588	42916828	42932223	7
ENSG00000100567	58244740	58272012	14
ENSG00000041357	78540089	78552417	15
ENSG00000143106	109399042	109426471	1
ENSG00000100902	35278633	35318734	14
ENSG00000101182	62136728	62143452	20
ENSG00000281184	271678	271782	HSCHR6_1_CTG5
ENSG00000008018	170535116	170553327	6
ENSG00000126067	35599541	35641526	1
ENSG00000275903	2788055	2799550	HSCHR17_7_CTG4
ENSG00000277791	38752736	38764231	17
ENSG00000159377	151399556	151401941	1
ENSG00000100804	23016543	23035230	14
ENSG00000142507	4796144	4798503	17
ENSG00000136930	124352999	124415476	9
ENSG00000161057	103328570	103370346	7
ENSG00000165916	47418765	47426488	11
ENSG00000281221	246308	256907	HG2021_PATCH
ENSG00000013275	39971162	39981764	19
ENSG00000087191	63827152	63832244	17
ENSG00000100519	52707156	52728590	14
ENSG00000173692	231056845	231173116	2
ENSG00000101843	108084202	108091619	X
ENSG00000108671	32444379	32483319	17
ENSG00000197170	67337916	67366605	17
ENSG00000185627	236966	252986	11
ENSG00000115233	161308414	161411720	2
ENSG00000175166	184299157	184309054	3
ENSG00000108344	39980800	39997960	17
ENSG00000159352	151254709	151267479	1
ENSG00000095261	120815496	120842984	9
ENSG00000163636	64010549	64024010	3
ENSG00000103035	74296809	74306288	16
ENSG00000099341	38374563	38383850	19
ENSG00000110801	121888726	121918297	12
ENSG00000284916	437141	439945	HG1_PATCH
ENSG00000092010	24136156	24138967	14
ENSG00000131467	42824385	42843760	17
ENSG00000125818	1113240	1189415	20
ENSG00000128789	12658043	12728945	18
ENSG00000157778	1567332	1571078	7
ENSG00000180822	3231403	3304020	6
ENSG00000121390	19674752	19783019	13
ENSG00000106246	99416739	99466163	7
ENSG00000132300	86106223	86142157	2
ENSG00000156471	96261902	96336995	8
ENSG00000284792	78462	183684	HG2334_PATCH
ENSG00000171862	87862638	87971930	10
ENSG00000148334	128120693	128128462	9
ENSG00000110958	56663338	56688408	12
ENSG00000104960	49850735	49860744	19
ENSG00000184007	31906421	31944856	1
ENSG00000110536	47565430	47573461	11
ENSG00000196396	50510321	50585241	20
ENSG00000179295	112418351	112509918	12
ENSG00000076201	47381011	47413442	3
ENSG00000187024	127690348	127724873	9
ENSG00000141378	59674636	59707638	17
ENSG00000184924	24789728	24793391	2
ENSG00000179950	143816344	143830709	8
ENSG00000134644	30931505	31065991	1
ENSG00000055917	20248691	20352234	2
ENSG00000185129	140107777	140125619	5
ENSG00000146676	44876299	44885530	7
ENSG00000110060	125893485	125903224	11
ENSG00000091127	105439661	105522272	7
ENSG00000169972	1308567	1311677	1
ENSG00000136045	107685766	107713462	12
ENSG00000241945	44107358	44131181	21
ENSG00000170234	160061801	160119478	5
ENSG00000101417	33702758	33720319	20
ENSG00000143811	225919397	225924340	1
ENSG00000163348	154957026	154963853	1
ENSG00000145337	88520998	88523776	4
ENSG00000198218	49029707	49094545	3
ENSG00000130348	106629572	106668417	6
ENSG00000116260	180154869	180204030	1
ENSG00000213339	10701430	10713437	19
ENSG00000104679	23270120	23296279	8
ENSG00000179912	57253762	57431043	12
ENSG00000084733	26033481	26138436	2
ENSG00000103769	65726054	65891989	15
ENSG00000185236	8389981	8405873	19
ENSG00000119396	121178133	121223014	9
ENSG00000099246	27504174	27545117	10
ENSG00000138069	65070696	65130986	2
ENSG00000174903	66268590	66277492	11
ENSG00000080371	71754863	71800286	12
ENSG00000124209	58309706	58367507	20
ENSG00000104388	60516936	60623644	8
ENSG00000129472	21459020	21476960	14
ENSG00000115839	135052283	135176667	2
ENSG00000118873	220148293	220272529	1
ENSG00000197562	589007	629273	16
ENSG00000168118	229271062	229305894	1
ENSG00000144566	19947097	19985178	3
ENSG00000111540	55973913	55996683	12
ENSG00000108774	42124976	42155044	17
ENSG00000175582	73675638	73761465	11
ENSG00000075785	128693669	128825942	3
ENSG00000123595	13689122	13710504	X
ENSG00000029725	5282259	5386340	17
ENSG00000136933	125200538	125234161	9
ENSG00000154710	66682105	66811464	7
ENSG00000285193	566516	572717	HG1_PATCH
ENSG00000100949	24265538	24271611	14
ENSG00000137955	75786188	75795086	1
ENSG00000113456	34900072	34918989	5
ENSG00000276618	152489	198224	HSCHR5_2_CTG1_1
ENSG00000152942	69369293	69414806	5
ENSG00000119318	107283137	107332192	9
ENSG00000113522	132556019	132646349	5
ENSG00000108384	58692573	58735611	17
ENSG00000132155	12582101	12664201	3
ENSG00000006451	39623445	39708124	7
ENSG00000017797	9474991	9538114	18
ENSG00000125970	33993632	34108308	20
ENSG00000132341	130872037	130877678	12
ENSG00000099901	20115877	20127355	22
ENSG00000153201	108719437	108785810	2
ENSG00000031823	5916139	5978144	19
ENSG00000137040	6011025	6015625	9
ENSG00000100401	41244779	41286272	22
ENSG00000108961	8288631	8290092	17
ENSG00000116473	111542218	111716691	1
ENSG00000107263	131576758	131740117	9
ENSG00000109756	159103013	159360174	4
ENSG00000146282	87513459	87590028	6
ENSG00000023287	52622458	52745843	8
ENSG00000146587	5045821	5069491	7
ENSG00000162521	32651142	32686211	1
ENSG00000102054	16839283	16870372	X
ENSG00000125826	407498	432139	20
ENSG00000101546	80034389	80050651	18
ENSG00000182872	47144284	47186814	X
ENSG00000244462	35648925	35664956	20
ENSG00000183808	93728155	93741098	8
ENSG00000239306	66616626	66629934	11
ENSG00000248643	66616626	66646469	11
ENSG00000162775	110338506	110346681	1
ENSG00000259956	51391285	51397908	3
ENSG00000134453	6086898	6117457	10
ENSG00000119446	122237622	122264855	9
ENSG00000122965	113816738	113966344	12
ENSG00000100461	22893204	22919182	14
ENSG00000091009	146203550	146289223	5
ENSG00000106344	128297685	128343971	7
ENSG00000184863	155644451	155781485	7
ENSG00000188739	235131183	235161293	1
ENSG00000131051	35701347	35742312	20
ENSG00000173933	66638658	66668380	11
ENSG00000089682	107052095	107118823	X
ENSG00000126254	35628989	35638927	19
ENSG00000003756	50088919	50119021	3
ENSG00000004534	49940007	50100045	3
ENSG00000076053	114400030	114414203	11
ENSG00000265241	145921065	145928067	1
ENSG00000147274	136848004	136880764	X
ENSG00000213516	88979456	88992960	1
ENSG00000100387	40951277	40973539	22
ENSG00000056586	122844556	122905513	9
ENSG00000159200	34513142	34615113	21
ENSG00000163743	75479033	75514764	4
ENSG00000117906	76931738	76954393	15
ENSG00000240857	18554723	18560679	2
ENSG00000137710	109864295	110296712	11
ENSG00000165476	63521397	63625128	10
ENSG00000129625	112876385	112922328	5
ENSG00000173039	65653599	65663090	11
ENSG00000214022	150368071	150374045	7
ENSG00000135597	138903493	138988354	6
ENSG00000157916	2390670	2405444	1
ENSG00000084093	56907876	56966808	4
ENSG00000079313	1815248	1848493	19
ENSG00000035928	39287456	39366395	4
ENSG00000049541	74223231	74254458	7
ENSG00000111445	118013588	118033545	12
ENSG00000135002	76385526	76394517	9
ENSG00000169733	82047902	82051831	17
ENSG00000163933	53066853	53130472	3
ENSG00000064490	19191957	19202844	19
ENSG00000107185	35748613	35758600	9
ENSG00000144468	226835581	226999215	2
ENSG00000100263	29259852	29268221	22
ENSG00000067560	49359136	49412998	3
ENSG00000143878	20447074	20449440	2
ENSG00000126858	32142442	32253374	17
ENSG00000140983	668100	674174	16
ENSG00000177963	207499	215113	11
ENSG00000132669	19757606	20003571	20
ENSG00000228520	4451994	4456221	HSCHR6_MHC_DBB_CTG1
ENSG00000226788	4619998	4624223	HSCHR6_MHC_COX_CTG1
ENSG00000235107	4627972	4632199	HSCHR6_MHC_MANN_CTG1
ENSG00000231115	4644448	4648675	HSCHR6_MHC_MCF_CTG1
ENSG00000206287	4402903	4407130	HSCHR6_MHC_QBL_CTG1
ENSG00000204227	33208491	33212722	6
ENSG00000135249	105532160	105567687	7
ENSG00000124784	7389467	7418037	6
ENSG00000058729	97160867	97183289	5
ENSG00000101782	23453280	23486603	18
ENSG00000137275	3063824	3115187	6
ENSG00000176623	86468257	86514357	8
