Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name
ENSG00000104936	45769709	45782552	19
ENSG00000138592	50424372	50514421	15
ENSG00000241258	66114604	66154568	7
ENSG00000204161	49154725	49188585	10
ENSG00000089775	64449106	64505232	14
ENSG00000023318	99979185	100099052	9
ENSG00000114520	125446644	125520233	3
ENSG00000169895	16719545	16765340	X
ENSG00000164916	4682295	4771442	7
ENSG00000143183	165724293	165827755	1
ENSG00000152284	85133392	85310388	2
ENSG00000188725	61157704	61163142	5
ENSG00000095627	114179270	114232666	10
ENSG00000106028	141737456	141787922	7
ENSG00000185024	105209277	105315589	14
ENSG00000169733	82047902	82051831	17
ENSG00000113721	150113839	150158260	5
ENSG00000011422	43646095	43670547	19
ENSG00000157399	2934045	2968475	X
ENSG00000107371	37759234	37832117	9
ENSG00000151892	116056925	116276803	10
ENSG00000068784	45388679	45612165	2
ENSG00000084073	40258041	40294180	1
ENSG00000135063	69324567	69392592	9
ENSG00000104524	143603210	143609773	8
ENSG00000133028	10672474	10698375	17
ENSG00000089820	153907367	153934999	X
ENSG00000163491	27106484	27369460	3
ENSG00000095209	105694519	105776629	9
ENSG00000162961	31867809	32039809	2
ENSG00000163431	201896456	201946551	1
ENSG00000047249	53715543	53843558	8
ENSG00000185862	31303770	31314421	17
ENSG00000177807	159998651	160070483	1
ENSG00000171431	40874934	40885243	17
ENSG00000106785	98068968	98119399	9
ENSG00000180787	5078467	5096376	17
ENSG00000049089	40300487	40317813	1
ENSG00000131477	42758447	42763041	17
ENSG00000107821	101061171	101068179	10
ENSG00000151665	46580937	46617055	2
ENSG00000130165	11551147	11559325	19
ENSG00000170160	16689537	16777974	17
ENSG00000174944	151212115	151278811	3
ENSG00000107551	44959407	44995891	10
ENSG00000095380	98056674	98083087	9
ENSG00000088538	50674927	51384198	3
ENSG00000167799	67627937	67629937	11
ENSG00000110756	18278668	18322523	11
ENSG00000119878	46616416	46685037	2
ENSG00000229314	114323025	114326479	9
ENSG00000130204	44890569	44903695	19
ENSG00000166529	100049772	100065044	7
ENSG00000169599	69396113	69437657	2
ENSG00000170681	100578033	100588402	9
ENSG00000275410	37686431	37745091	17
ENSG00000137070	34651582	34661902	9
ENSG00000115129	24077433	24085861	2
ENSG00000066923	100177563	100214387	7
ENSG00000138496	122527910	122565478	3
ENSG00000183347	89363895	89388160	1
ENSG00000138185	95711779	95877266	10
ENSG00000168894	85595693	85598589	2
ENSG00000132359	2755705	3037741	17
ENSG00000159915	44259880	44275878	19
ENSG00000106733	75060573	75088306	9
ENSG00000120341	177923956	177984303	1
ENSG00000184887	105248533	105251110	14
ENSG00000160951	14472466	14477272	19
ENSG00000122085	241072169	241102332	2
ENSG00000130734	10543533	10553423	19
ENSG00000133961	73274146	73466167	14
ENSG00000237693	150846521	150900736	5
ENSG00000171643	76850001	76921650	5
ENSG00000101986	153724495	153744755	X
ENSG00000172244	43486709	43515148	5
ENSG00000165507	44970981	44978809	10
ENSG00000165568	4786629	4848062	10
ENSG00000172428	240126563	240136807	2
ENSG00000157510	149271823	149343637	5
ENSG00000023171	123358251	123627774	11
ENSG00000067445	54920462	54931436	X
ENSG00000197713	210002565	210022262	2
ENSG00000276409	35983288	35987033	17
ENSG00000108306	39252663	39402523	17
ENSG00000159917	44228729	44305046	19
ENSG00000147996	65668805	65735823	9
ENSG00000151575	56243971	56445997	15
ENSG00000129990	55171196	55180314	19
ENSG00000146700	76389017	76409744	7
ENSG00000148481	15778170	15860528	10
ENSG00000153044	69189542	69210357	5
ENSG00000138587	56421544	56465168	15
ENSG00000122783	135092363	135170914	7
ENSG00000012822	53708517	53727745	12
ENSG00000253304	29119429	29123918	1
ENSG00000166819	89664365	89679450	15
ENSG00000171992	150601080	150659208	5
ENSG00000180098	28553001	28578545	1
ENSG00000166167	101354033	101557321	10
ENSG00000132846	77072072	77087353	5
ENSG00000160570	42198593	42220140	19
ENSG00000159784	143353400	143362815	7
ENSG00000113594	38474668	38608354	5
ENSG00000073861	47733236	47746126	17
ENSG00000198929	162069691	162370475	1
ENSG00000161653	44004581	44011028	17
ENSG00000169251	161104681	161253532	3
ENSG00000138614	65578753	65611615	15
ENSG00000128011	39306566	39320966	19
ENSG00000125648	6436079	6465203	19
ENSG00000183742	20134655	20217457	7
ENSG00000276231	8802722	8867686	17
ENSG00000134193	119794017	119811580	1
ENSG00000143977	70281362	70293740	2
ENSG00000168333	49054311	49076093	8
ENSG00000127989	91692008	91880727	7
ENSG00000115540	197515571	197553699	2
ENSG00000134183	109601407	109619929	1
ENSG00000131015	149942014	149949235	6
ENSG00000050327	144355288	144380632	7
ENSG00000062725	60443158	60526242	17
ENSG00000186994	8322582	8343268	19
ENSG00000221914	26291508	26372680	8
ENSG00000198478	79537185	79703655	6
ENSG00000134248	110401249	110407942	1
ENSG00000112339	134960378	135103056	6
ENSG00000148671	86968432	87007922	10
ENSG00000162772	212565334	212620777	1
ENSG00000156521	70137981	70146700	10
ENSG00000062194	57173821	57265668	5
ENSG00000156510	69220292	69267552	10
ENSG00000141040	16546954	16569218	17
ENSG00000213413	100218241	100221490	7
ENSG00000185518	91099869	91302565	15
ENSG00000142677	24119771	24143165	1
ENSG00000179133	23202696	23344845	10
ENSG00000057757	23778393	23788232	1
ENSG00000158457	129144690	129169699	7
ENSG00000260314	17809014	17911164	10
ENSG00000115128	24067579	24076464	2
ENSG00000197106	110150494	110202202	1
ENSG00000161647	43800799	43833170	17
ENSG00000042429	93784227	93814963	11
ENSG00000213064	168225938	168253021	1
ENSG00000185674	99242169	99255666	2
ENSG00000106605	43758009	43808097	7
ENSG00000170631	144930358	144950888	8
ENSG00000159374	74557883	74648350	2
ENSG00000122224	160796074	160828483	1
ENSG00000169612	82986203	82991057	15
ENSG00000035681	58583504	58659959	8
ENSG00000159322	72751294	72785846	15
ENSG00000128482	19410959	19417281	17
ENSG00000132394	128153433	128409356	3
ENSG00000186591	129830732	129952977	7
ENSG00000105409	41966582	41997497	19
ENSG00000185787	78810487	78903078	15
ENSG00000138448	186590010	186680901	2
ENSG00000180638	19678288	19718979	17
ENSG00000143603	154697455	154870281	1
ENSG00000087365	66050729	66069308	11
ENSG00000147155	48521089	48528716	X
ENSG00000099282	69451150	69507676	10
ENSG00000169255	161083612	161105445	3
ENSG00000106123	142854930	142871094	7
ENSG00000118729	115698038	115837921	1
ENSG00000198223	1268779	1325373	X
ENSG00000117601	173903519	173917543	1
ENSG00000005102	43640389	43661922	17
ENSG00000184831	23833353	23908070	X
ENSG00000109089	74987583	75005800	17
ENSG00000141560	82716706	82730328	17
ENSG00000248485	161258136	161285450	1
ENSG00000157911	2403964	2413797	1
ENSG00000165061	40530590	40897833	8
ENSG00000198298	43606413	43617904	10
ENSG00000167363	82735603	82751197	17
ENSG00000013588	12890782	12917937	12
ENSG00000117560	172659102	172666876	1
ENSG00000131558	133253071	134067137	7
ENSG00000180879	153793516	153798505	X
ENSG00000152465	15102584	15168719	10
ENSG00000010818	142751467	142956698	6
ENSG00000021852	56929099	56974383	1
ENSG00000139218	45919131	45992120	12
ENSG00000155189	6708341	6761503	8
ENSG00000132510	7834193	7854796	17
ENSG00000049249	7915871	7943165	1
ENSG00000134389	196975010	197009678	1
ENSG00000233927	8320900	8323567	19
ENSG00000137571	69667041	69835064	8
ENSG00000155906	151398898	151452158	6
ENSG00000147383	152830967	152869729	X
ENSG00000185860	162824458	162868957	1
ENSG00000171051	51745172	51804115	19
ENSG00000134184	109687340	109709039	1
ENSG00000005007	18831905	18868232	19
ENSG00000124523	13574210	13615158	6
ENSG00000139180	4649095	4694317	12
ENSG00000259120	75646243	75647975	17
ENSG00000198915	43194533	43267082	10
ENSG00000164754	116845934	116874849	8
ENSG00000136449	50508409	50531501	17
ENSG00000105929	138706289	138799672	7
ENSG00000105376	10289952	10296778	19
ENSG00000130956	96450160	96491336	9
ENSG00000162426	8318104	8344167	1
ENSG00000095637	95311390	95561469	10
ENSG00000126767	47631621	47650604	X
ENSG00000105388	41708585	41730519	19
ENSG00000147471	37762585	37779770	8
ENSG00000127129	41478774	41484686	1
ENSG00000131469	42998273	43002973	17
ENSG00000136908	127935090	127937866	9
ENSG00000096092	52671072	52686592	6
ENSG00000117362	150265399	150269580	1
ENSG00000137857	45129468	45165576	15
ENSG00000174547	66435075	66466738	11
ENSG00000139537	48904110	48931840	12
ENSG00000112640	42984538	43012346	6
ENSG00000101955	38149336	38220941	X
ENSG00000196363	134134346	134159971	9
ENSG00000239672	51152949	51162428	17
ENSG00000174437	110280669	110351093	12
ENSG00000066382	30384493	30586927	11
ENSG00000119778	23748664	23927164	2
ENSG00000187037	37683721	37833788	7
ENSG00000102024	115560928	115650861	X
ENSG00000162391	54609178	54623556	1
ENSG00000071564	1609291	1652911	19
ENSG00000188404	169690665	169712202	1
ENSG00000240247	6996766	6999202	8
ENSG00000146918	158628224	158704825	7
ENSG00000178966	83980355	84004078	9
ENSG00000147416	20197381	20230399	8
ENSG00000154146	124739939	124747210	11
ENSG00000108298	39200283	39204840	17
ENSG00000143653	246724064	246768137	1
ENSG00000137760	107502727	107565742	11
ENSG00000148334	128120693	128128462	9
ENSG00000135900	223957403	223969078	2
ENSG00000119862	64453969	64461381	2
ENSG00000153012	24998847	25030965	4
ENSG00000135439	57723761	57742157	12
ENSG00000135972	105038025	105099960	2
ENSG00000150627	176065840	176182820	4
ENSG00000157106	18804860	18926412	16
ENSG00000147642	109573978	109691791	8
ENSG00000177105	3826978	3840985	11
ENSG00000142675	26177476	26189884	1
ENSG00000184557	78356778	78360930	17
ENSG00000142102	289095	296107	11
ENSG00000186665	67991099	67996469	17
ENSG00000139631	53157663	53180933	12
ENSG00000182150	95871264	96121154	9
ENSG00000174231	1650624	1684876	17
ENSG00000113758	177456607	177474401	5
ENSG00000100767	73236338	73275334	14
ENSG00000080345	151409883	151508013	2
ENSG00000140557	92393881	92468728	15
ENSG00000138802	109433602	109540896	4
ENSG00000130595	1919456	1938711	11
ENSG00000137843	40217428	40277489	15
ENSG00000068001	50315845	50324687	3
ENSG00000147872	19108375	19149369	9
ENSG00000114248	169837917	169870000	3
ENSG00000111801	26440452	26453422	6
ENSG00000073578	218274	257083	5
ENSG00000069329	46656132	46689518	16
ENSG00000121542	123201859	123274136	3
ENSG00000117090	160608100	160647044	1
ENSG00000269113	47760528	47997385	1
ENSG00000187735	53966552	54022448	8
ENSG00000137965	78647078	78664412	1
ENSG00000165548	77116568	77259498	14
ENSG00000181885	7259347	7264016	17
ENSG00000163539	33496187	33718414	3
ENSG00000117174	85649417	85708433	1
ENSG00000215126	41131288	41199261	9
ENSG00000131848	56219670	56368383	19
ENSG00000140254	45117364	45130611	15
ENSG00000162551	21509397	21578410	1
ENSG00000141034	18039408	18068405	17
ENSG00000100889	24094053	24110598	14
ENSG00000107263	131576758	131740117	9
ENSG00000137200	37433094	37482827	6
ENSG00000121005	74984502	75034558	8
ENSG00000165704	134460155	134520513	X
ENSG00000174652	9412424	9435601	19
ENSG00000256525	64477781	64497071	17
ENSG00000140848	57092549	57148369	16
ENSG00000143340	179743291	179817055	1
ENSG00000154511	92832737	92961522	1
ENSG00000114978	74152528	74178932	2
ENSG00000184368	20006713	20117065	X
ENSG00000143195	166895711	166975540	1
ENSG00000258315	7014495	7017544	17
ENSG00000240857	18554723	18560679	2
ENSG00000152944	27022546	27066343	12
ENSG00000135317	85504776	85594156	6
ENSG00000143971	67397322	67412089	2
ENSG00000158987	131423921	131635234	5
ENSG00000196505	117863485	117929662	1
ENSG00000198393	132986365	133032952	12
ENSG00000213762	57614233	57624724	19
ENSG00000177303	75500261	75515621	17
ENSG00000198554	54938949	55027450	14
ENSG00000104825	38899700	38908893	19
ENSG00000198522	27628247	27651511	2
ENSG00000075415	98592455	98606379	12
ENSG00000187954	144449582	144462871	8
ENSG00000128585	131110096	131496632	7
ENSG00000023287	52622458	52745843	8
ENSG00000183508	117606048	117628389	1
ENSG00000188786	37809574	37859614	1
ENSG00000012124	35319261	35347361	19
ENSG00000184860	81988855	82011482	16
ENSG00000196581	4654609	4792534	1
ENSG00000235387	35909488	35937153	9
ENSG00000189067	11546875	11636395	16
ENSG00000106686	4553386	4666674	9
ENSG00000072694	161662803	161679490	1
ENSG00000171033	78516303	78605267	8
ENSG00000102226	47232866	47248328	X
ENSG00000002726	150824627	150861504	7
ENSG00000168434	23388493	23453207	16
ENSG00000104213	17576433	17644071	8
ENSG00000136874	99906654	99974534	9
ENSG00000104267	85463968	85481493	8
ENSG00000198265	67070444	67245989	17
ENSG00000106665	74289407	74405943	7
ENSG00000121022	67043079	67083783	8
ENSG00000101849	9463258	9741037	X
ENSG00000134247	116909894	116990358	1
ENSG00000198856	108650585	108667820	4
ENSG00000162642	85249953	85259672	1
ENSG00000178537	48856926	48898904	3
ENSG00000162676	92472360	92486925	1
ENSG00000239779	74458400	74460891	2
ENSG00000092036	22946228	22957161	14
ENSG00000138780	105708778	105849570	4
ENSG00000104432	78675743	78805523	8
ENSG00000122140	135499984	135504673	9
ENSG00000080572	107206611	107244247	X
ENSG00000163428	120324509	120349409	3
ENSG00000196465	56151966	56159647	12
ENSG00000117425	44819154	44843253	1
ENSG00000080819	98579446	98593707	3
ENSG00000160446	128720864	128724137	9
ENSG00000129422	17643794	17801545	8
ENSG00000147166	71301747	71305371	X
ENSG00000007306	41673298	41706976	19
ENSG00000102962	57357925	57366191	16
ENSG00000134686	33323623	33431095	1
ENSG00000134419	18781295	18790383	16
ENSG00000198399	24202864	24360807	2
ENSG00000078725	119153458	119369515	9
ENSG00000172995	35638945	35794496	3
ENSG00000104852	49085164	49108613	19
ENSG00000147010	19533977	19887650	X
ENSG00000198000	92297358	92325636	9
ENSG00000151247	98878761	98929150	4
ENSG00000181264	120325180	120333686	11
ENSG00000197375	132369710	132395614	5
ENSG00000136213	2403442	2448484	7
ENSG00000142959	44781836	44791550	1
ENSG00000188883	139450625	139483674	7
ENSG00000197888	68537146	68576413	4
ENSG00000148925	13388004	13464029	11
ENSG00000262814	81703367	81707517	17
ENSG00000136250	36509308	36724549	7
ENSG00000151725	184694085	184734130	4
ENSG00000162687	196225779	196609225	1
ENSG00000133687	29500840	29784759	12
ENSG00000167447	59209400	59215248	17
ENSG00000173826	63523310	63548987	17
ENSG00000090863	74447427	74607144	16
ENSG00000161558	48332355	48364245	19
ENSG00000113658	136132845	136188747	5
ENSG00000071127	10068089	10116988	4
ENSG00000125731	6752160	6768109	19
ENSG00000167536	28897781	28903079	17
ENSG00000146530	12330201	12403941	7
ENSG00000112685	485133	693169	6
ENSG00000104324	96645240	97150160	8
ENSG00000109103	28546708	28552653	17
ENSG00000183160	108589851	108598320	12
ENSG00000177706	192034	260772	7
ENSG00000186185	44924707	44947776	17
ENSG00000115875	38743599	38751494	2
ENSG00000139714	121648742	121672649	12
ENSG00000145736	71034962	71067723	5
ENSG00000105072	16496394	16521369	19
ENSG00000033170	65410592	65744125	14
ENSG00000168067	64784918	64803241	11
ENSG00000162931	228406860	228416902	1
ENSG00000185122	144291529	144314727	8
ENSG00000049130	88492789	88580851	12
ENSG00000151726	184755501	184826853	4
ENSG00000146729	55951793	56000181	7
ENSG00000136840	127907876	127917055	9
ENSG00000185324	89680737	89696369	16
ENSG00000161654	44034328	44067619	17
ENSG00000170498	204190341	204196491	1
ENSG00000203985	54007298	54018194	1
ENSG00000124459	43910549	43935306	19
ENSG00000108592	63819433	63830012	17
ENSG00000139620	48653211	48682247	12
ENSG00000181036	159800511	159816262	1
ENSG00000086061	33025206	33039916	9
ENSG00000141756	41812680	41823221	17
ENSG00000118733	101802560	101997020	1
ENSG00000106113	30651444	30700129	7
ENSG00000130038	3606633	3764819	12
ENSG00000018510	177392576	177567024	2
ENSG00000158008	26019884	26036464	1
ENSG00000103375	25215731	25228932	16
ENSG00000137145	19230435	19374281	9
ENSG00000136999	119416446	119424434	8
ENSG00000140274	45114325	45118421	15
ENSG00000239839	7015869	7018359	8
ENSG00000186529	15640795	15662825	19
ENSG00000158869	161215234	161220699	1
ENSG00000172840	66878589	66895754	16
ENSG00000174226	100572882	100663415	8
ENSG00000166946	43185118	43197177	15
ENSG00000197147	89524829	89597861	1
ENSG00000111716	21635340	21757890	12
ENSG00000162086	3305406	3318852	16
ENSG00000196449	37802945	37808208	1
ENSG00000134365	196888014	196920294	1
ENSG00000125675	123184023	123490915	X
ENSG00000106034	120988697	121297980	7
ENSG00000104763	18055992	18084998	8
ENSG00000090565	425593	523012	16
ENSG00000160678	153627926	153632044	1
ENSG00000173914	66664996	66677925	11
ENSG00000160838	156920631	156933094	1
ENSG00000122223	160830160	160862904	1
ENSG00000136935	124878275	124948492	9
ENSG00000166037	95789965	95832693	11
ENSG00000134594	130171950	130184874	X
ENSG00000197937	53124072	53159075	19
ENSG00000123562	103675360	103688158	X
ENSG00000115539	100562968	100577472	2
ENSG00000141562	82458180	82490537	17
ENSG00000105894	137227341	137344358	7
ENSG00000126777	55559072	55701526	14
ENSG00000121417	57630395	57644044	19
ENSG00000096088	41736711	41754109	6
ENSG00000121152	96335734	96377091	2
ENSG00000080910	196943731	196964115	1
ENSG00000130787	122834453	122862961	12
ENSG00000172775	57152466	57186175	16
ENSG00000128989	52547045	52569883	15
ENSG00000112033	35342530	35428193	6
ENSG00000104823	38815417	38831874	19
ENSG00000146802	112762377	112790715	7
ENSG00000113328	163437569	163448199	5
ENSG00000233041	40351033	40356434	15
ENSG00000128829	39934115	40035736	15
ENSG00000163378	68975217	69013684	3
ENSG00000006459	140084746	140177055	7
ENSG00000107186	13104620	13279790	9
ENSG00000134363	53480210	53487134	5
ENSG00000010072	231337104	231355023	1
ENSG00000135387	34051674	34102610	11
ENSG00000090674	7522611	7534009	19
ENSG00000170296	7240008	7242449	17
ENSG00000177879	115841422	115914086	5
ENSG00000143382	150549369	150560937	1
ENSG00000122507	33109557	33877180	7
ENSG00000102225	47217860	47230000	X
ENSG00000157500	57227726	57278127	3
ENSG00000076382	28577565	28599025	17
ENSG00000168938	123022052	123036725	5
ENSG00000181751	103258388	103278660	5
ENSG00000110955	56638171	56646079	12
ENSG00000113643	168486447	168519306	5
ENSG00000146426	154832697	155257723	6
ENSG00000105221	40230317	40285536	19
ENSG00000162695	100896061	100996260	1
ENSG00000067221	73978926	73994622	15
ENSG00000158089	30910467	31155202	2
ENSG00000134240	119747979	119769092	1
ENSG00000127325	69643360	69699476	12
ENSG00000174669	66362520	66372476	11
ENSG00000163785	134065303	134250929	3
ENSG00000109066	74776477	74839753	17
ENSG00000196660	219685427	219959018	1
ENSG00000136425	78104606	78131535	15
ENSG00000213047	197504748	197775706	1
ENSG00000135404	55723511	55730023	12
ENSG00000057019	98795941	98901729	3
ENSG00000129255	7583529	7592789	17
ENSG00000181991	88467421	88480776	15
ENSG00000034510	84904923	84906680	2
ENSG00000151715	129815791	129861265	11
ENSG00000140320	40436611	40468242	15
ENSG00000084693	27042364	27070622	2
ENSG00000113249	157025939	157069396	5
ENSG00000144713	12834485	12841582	3
ENSG00000143067	119619377	119648454	1
ENSG00000197217	23385783	23457716	8
ENSG00000244414	196819314	196837159	1
ENSG00000085382	104728094	104859919	6
ENSG00000187678	142310420	142326455	5
ENSG00000157823	89830599	89894638	15
ENSG00000020922	94415570	94493889	11
ENSG00000113648	135333609	135400023	5
ENSG00000228474	27070470	27071685	2
ENSG00000103196	84819981	84920768	16
ENSG00000115738	8678845	8684461	2
ENSG00000170275	33113956	33147773	3
ENSG00000152253	168834132	168913371	2
ENSG00000141480	4710393	4721500	17
ENSG00000114790	154121003	154257827	3
ENSG00000162396	54756594	54764546	1
ENSG00000181754	109504178	109509738	1
ENSG00000052723	114769479	114780699	1
ENSG00000140395	78274515	78299703	15
ENSG00000132207	30193875	30197566	16
ENSG00000169629	112368369	112434488	2
ENSG00000186063	222668013	222713210	1
ENSG00000167701	144502608	144507494	8
ENSG00000180772	116170744	116174974	X
ENSG00000184867	101655157	101659924	X
ENSG00000185278	173868082	173903547	1
ENSG00000103197	2047345	2089491	16
ENSG00000158109	3624979	3630131	1
ENSG00000198821	167425027	167518640	1
ENSG00000157150	12153068	12158912	3
ENSG00000115364	75646783	75690851	2
ENSG00000091527	133573686	133590261	3
ENSG00000140403	78264086	78282196	15
ENSG00000134323	15938396	15947022	2
ENSG00000168438	110180141	110254275	6
ENSG00000064225	98732175	98821201	3
ENSG00000158874	161222290	161224305	1
ENSG00000115687	241106099	241150852	2
ENSG00000105963	897900	955407	7
ENSG00000181195	56436674	56448048	8
ENSG00000072818	7332960	7351478	17
ENSG00000170619	144837978	144853736	8
ENSG00000064995	34877462	34889192	6
ENSG00000163239	154502219	154548147	1
ENSG00000164944	94487689	94553529	8
ENSG00000137185	28224886	28233487	6
ENSG00000162702	200404940	200410056	1
ENSG00000265491	145738868	145824095	1
ENSG00000147862	14081843	14398983	9
ENSG00000140326	42723544	42737156	15
ENSG00000026652	161129967	161274095	6
ENSG00000131042	54273812	54281184	19
ENSG00000175482	67350772	67356972	11
ENSG00000169972	1308567	1311677	1
ENSG00000116833	200027597	200177420	1
ENSG00000149292	113314579	113383544	11
ENSG00000108839	6996049	7010754	17
ENSG00000112053	35943516	36028767	6
ENSG00000261787	66946491	66962591	8
ENSG00000131459	180300682	180353339	5
ENSG00000205189	80485596	80526265	8
ENSG00000141349	44070620	44082151	17
ENSG00000111203	2812622	2859791	12
ENSG00000173698	18989307	19122956	X
ENSG00000158806	22024125	22036897	8
ENSG00000170315	16380667	16382745	17
ENSG00000142875	84078062	84238498	1
ENSG00000132424	99397629	99425335	6
ENSG00000137860	45252234	45277846	15
ENSG00000175711	82942149	83051829	17
ENSG00000250571	143263193	143276937	8
ENSG00000124570	2948158	2972375	6
ENSG00000069431	21797389	21942543	12
ENSG00000106462	148807257	148884330	7
ENSG00000163249	207711524	207761839	2
ENSG00000113048	72214953	72321717	5
ENSG00000275835	22983192	23039640	15
ENSG00000147457	23243635	23266156	8
ENSG00000123609	151270467	151289908	2
ENSG00000179832	144147997	144262470	8
ENSG00000182628	59109857	59155260	17
ENSG00000163694	40423267	40630892	4
ENSG00000198612	237085882	237100474	2
ENSG00000074370	3923866	3964491	17
ENSG00000175229	66040748	66049502	11
ENSG00000130803	9140380	9163424	19
ENSG00000198722	35161829	35405339	9
ENSG00000173715	66744451	66843516	11
ENSG00000137819	69298888	69407780	15
ENSG00000164855	1542235	1560821	7
ENSG00000143252	161314381	161363206	1
ENSG00000144045	74518131	74526396	2
ENSG00000103876	80152292	80186990	15
ENSG00000196345	44555193	44594173	3
ENSG00000130844	53519527	53580271	19
ENSG00000131730	81233320	81266399	5
ENSG00000135930	232550659	232583644	2
ENSG00000121931	110946652	110963988	1
ENSG00000162482	19282496	19288823	1
ENSG00000186088	77310751	77416419	7
ENSG00000158477	158254424	158258269	1
ENSG00000174099	65278643	65491430	12
ENSG00000143278	197038737	197067260	1
ENSG00000138641	88592434	88708540	4
ENSG00000132855	62597464	62607196	1
ENSG00000136068	58008398	58172251	3
ENSG00000164867	150991017	151015653	7
ENSG00000163739	73869392	73871308	4
ENSG00000179403	1434861	1442882	1
ENSG00000073331	112285509	112442621	4
ENSG00000171385	111770662	111989668	1
ENSG00000198369	65310851	65432637	2
ENSG00000176783	179550542	179610012	5
ENSG00000173598	93377883	93408146	12
ENSG00000068654	86020216	86106155	2
ENSG00000108344	39980800	39997960	17
ENSG00000007933	171085113	171118675	1
ENSG00000048342	15469865	15602097	4
ENSG00000179912	57253762	57431043	12
ENSG00000203710	207496147	207641776	1
ENSG00000169371	75598083	75626469	15
ENSG00000133574	150567242	150573962	7
ENSG00000110514	47269161	47330038	11
ENSG00000171848	10120698	10211725	2
ENSG00000128563	102363872	102426676	7
ENSG00000064692	122311354	122464224	5
ENSG00000228696	46274184	46361766	17
ENSG00000091136	107923715	108004434	7
ENSG00000108830	43025222	43032041	17
ENSG00000181690	56160909	56211333	8
ENSG00000181610	57834781	57850076	17
ENSG00000133739	85107116	85146080	8
ENSG00000185527	81650459	81663112	17
ENSG00000160551	29390351	29551903	17
ENSG00000213512	89131742	89176062	1
ENSG00000152894	127968780	128520619	6
ENSG00000143061	116574399	116667820	1
ENSG00000148110	94374403	94461042	9
ENSG00000015568	109792758	109857705	2
ENSG00000291317	144463817	144466890	8
ENSG00000109680	26576437	26756223	4
ENSG00000167840	5105269	5123162	17
ENSG00000153317	130052104	130443762	8
ENSG00000171763	45402336	45421415	15
ENSG00000181284	7435430	7437679	17
ENSG00000176083	26361634	26374522	1
ENSG00000183011	7856685	7885238	17
ENSG00000166920	45430579	45448761	15
ENSG00000196730	87497228	87709073	9
ENSG00000121101	58556678	58692055	17
ENSG00000140497	74843728	74873374	15
ENSG00000121316	14503660	14567913	12
ENSG00000124383	71130310	71150101	2
ENSG00000085831	51287258	51345116	1
ENSG00000153561	86720291	86778041	2
ENSG00000111481	54301202	54351848	12
ENSG00000021574	32063530	32157637	2
ENSG00000068745	48688003	48740353	3
ENSG00000092531	42491233	42545356	15
ENSG00000104537	123680794	123737414	8
ENSG00000155959	155197007	155239841	X
ENSG00000171566	154535005	154550403	4
ENSG00000170577	45005182	45009452	2
ENSG00000171227	119429901	119438504	2
ENSG00000089685	78214186	78225636	17
ENSG00000115825	37250502	37324833	2
ENSG00000175727	122078666	122147344	12
ENSG00000197976	1591604	1602532	X
ENSG00000154589	73991392	74029079	8
ENSG00000164211	111495551	111512590	5
ENSG00000136960	119557085	119673453	8
ENSG00000133275	1941146	1981339	19
ENSG00000185753	40626921	40647569	X
ENSG00000109016	21123364	21193265	17
ENSG00000179299	40749776	40811184	4
ENSG00000182492	153488654	153510299	X
ENSG00000131096	43952733	44004469	17
ENSG00000141027	16029065	16218185	17
ENSG00000119231	196867856	196934718	3
ENSG00000115282	74483061	74494999	2
ENSG00000154162	21750673	22853344	5
ENSG00000171560	154583126	154590745	4
ENSG00000089248	112012815	112025268	12
ENSG00000204178	25430853	25500209	1
ENSG00000198055	177403204	177442901	5
ENSG00000138674	82818081	82901166	4
ENSG00000131370	15254353	15341368	3
ENSG00000161638	54395261	54419266	12
ENSG00000058404	44209993	44334577	7
ENSG00000124486	41085431	41236579	X
ENSG00000172339	94974405	95072951	1
ENSG00000131747	40388525	40417896	17
ENSG00000116299	109113175	109206781	1
ENSG00000130475	17747718	17788572	19
ENSG00000183571	98966720	99007792	15
ENSG00000162971	199928913	199955736	2
ENSG00000103942	82834664	82986153	15
ENSG00000004897	47117703	47189422	17
ENSG00000151353	663877	677470	2
ENSG00000089225	114353911	114409103	12
ENSG00000135924	219279342	219286898	2
ENSG00000167178	74100311	74138540	15
ENSG00000156802	123319850	123416350	8
ENSG00000130741	24054911	24078810	X
ENSG00000120727	139341587	139369720	5
ENSG00000140470	99971437	100342005	15
ENSG00000114867	184314490	184335358	3
ENSG00000167302	81228277	81239091	17
ENSG00000116030	202206182	202238599	2
ENSG00000187325	78129748	78139688	X
ENSG00000185551	96325797	96340263	15
ENSG00000001497	65438549	65534818	X
ENSG00000186628	82755362	82806111	15
ENSG00000090104	192575763	192580024	1
ENSG00000136045	107685766	107713462	12
ENSG00000204815	41930617	41966503	17
ENSG00000066583	129094711	129114031	5
ENSG00000169242	155127876	155134899	1
ENSG00000167105	50271406	50281485	17
ENSG00000113578	142592166	142698070	5
ENSG00000104611	19313693	19396695	8
ENSG00000162777	111185969	111204535	1
ENSG00000169764	63840950	63891590	2
ENSG00000108849	43940804	43944144	17
ENSG00000187742	89318460	89363633	9
ENSG00000214967	16371207	16393972	16
ENSG00000109083	28328319	28335489	17
ENSG00000103353	23557721	23574394	16
ENSG00000163154	151156621	151160255	1
ENSG00000116704	66999350	67054159	1
ENSG00000160972	144475989	144502126	8
ENSG00000135424	55684568	55716404	12
